x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
0.920000,-0.240000,1.580032,0.080000,-0.004688,-0.001605,-0.001963,0.000203,-0.000000,-0.000000,0.000000
1.000000,-0.240000,1.500033,0.080000,-0.004632,-0.001534,-0.001995,0.000228,-0.000000,-0.000000,0.000000
1.080000,-0.240000,1.420035,0.080000,-0.004589,-0.001454,-0.002031,0.000252,-0.000000,-0.000000,0.000000
1.160000,-0.240000,1.340037,0.080000,-0.004559,-0.001365,-0.002072,0.000275,-0.000000,-0.000000,0.000000
1.240000,-0.240000,1.260040,0.080000,-0.004542,-0.001268,-0.002115,0.000296,-0.000000,-0.000000,0.000000
1.320000,-0.240000,1.180042,0.080000,-0.004539,-0.001162,-0.002161,0.000314,-0.000000,-0.000000,0.000000
1.400000,-0.240000,1.100045,0.080000,-0.004549,-0.001051,-0.002207,0.000326,-0.000000,-0.000000,0.000000
1.480000,-0.240000,1.020049,0.080000,-0.004574,-0.000934,-0.002252,0.000331,0.000000,-0.000000,0.000000
1.560000,-0.240000,0.940053,0.080000,-0.004613,-0.000815,-0.002292,0.000328,0.000000,-0.000000,0.000000
1.640000,-0.240000,0.860058,0.080000,-0.004666,-0.000697,-0.002324,0.000313,0.000000,-0.000000,0.000000
1.720000,-0.240000,0.780064,0.080000,-0.004735,-0.000585,-0.002343,0.000286,0.000000,-0.000000,0.000000
1.800000,-0.240000,0.700071,0.080000,-0.004818,-0.000482,-0.002344,0.000245,0.000000,-0.000000,0.000000
1.880000,-0.240000,0.620081,0.080000,-0.004917,-0.000396,-0.002321,0.000188,0.000000,-0.000000,0.000000
1.960000,-0.240000,0.540093,0.080000,-0.005030,-0.000331,-0.002267,0.000115,0.000000,-0.000000,0.000000
2.040000,-0.240000,0.460109,0.080000,-0.005158,-0.000294,-0.002177,0.000029,0.000000,-0.000000,0.000000
2.120000,-0.240000,0.380132,0.080000,-0.005300,-0.000288,-0.002044,-0.000072,0.000000,-0.000000,-0.000000
-2.120000,-0.160000,0.380132,0.080000,-0.015732,-0.000376,-0.001958,0.000054,0.000000,-0.000000,0.000000
-2.040000,-0.160000,0.460109,0.080000,-0.015190,-0.000372,-0.002100,-0.000012,0.000000,-0.000000,-0.000000
-1.960000,-0.160000,0.540093,0.080000,-0.014662,-0.000397,-0.002201,-0.000069,0.000000,-0.000000,-0.000000
-1.880000,-0.160000,0.620081,0.080000,-0.014148,-0.000450,-0.002269,-0.000118,0.000000,-0.000000,-0.000000
-1.800000,-0.160000,0.700071,0.080000,-0.013648,-0.000525,-0.002304,-0.000156,0.000000,-0.000000,-0.000000
-1.720000,-0.160000,0.780064,0.080000,-0.013163,-0.000616,-0.002315,-0.000184,0.000000,-0.000000,-0.000000
-1.640000,-0.160000,0.860058,0.080000,-0.012693,-0.000718,-0.002307,-0.000203,0.000000,-0.000000,-0.000000
-1.560000,-0.160000,0.940053,0.080000,-0.012238,-0.000827,-0.002285,-0.000213,0.000000,-0.000000,-0.000000
-1.480000,-0.160000,1.020049,0.080000,-0.011797,-0.000939,-0.002253,-0.000217,0.000000,-0.000000,-0.000000
-1.400000,-0.160000,1.100045,0.080000,-0.011371,-0.001049,-0.002215,-0.000214,-0.000000,-0.000000,-0.000000
-1.320000,-0.160000,1.180042,0.080000,-0.010959,-0.001157,-0.002174,-0.000207,-0.000000,-0.000000,-0.000000
-1.240000,-0.160000,1.260040,0.080000,-0.010561,-0.001260,-0.002132,-0.000196,-0.000000,-0.000000,-0.000000
-1.160000,-0.160000,1.340037,0.080000,-0.010176,-0.001355,-0.002090,-0.000183,-0.000000,-0.000000,-0.000000
-1.080000,-0.160000,1.420035,0.080000,-0.009805,-0.001443,-0.002052,-0.000168,-0.000000,-0.000000,-0.000000
-1.000000,-0.160000,1.500033,0.080000,-0.009447,-0.001523,-0.002016,-0.000152,-0.000000,-0.000000,-0.000000
-0.920000,-0.160000,1.580032,0.080000,-0.009102,-0.001595,-0.001984,-0.000136,-0.000000,-0.000000,-0.000000
-0.840000,-0.160000,1.660030,0.080000,-0.008770,-0.001659,-0.001955,-0.000121,-0.000000,-0.000000,-0.000000
-0.760000,-0.160000,1.740029,0.080000,-0.008450,-0.001715,-0.001931,-0.000105,-0.000000,-0.000000,-0.000000
-0.680000,-0.160000,1.820027,0.080000,-0.008142,-0.001763,-0.001910,-0.000091,-0.000000,-0.000000,-0.000000
-0.600000,-0.160000,1.840679,0.080000,-0.007847,-0.001804,-0.001893,-0.000077,-0.000000,-0.000000,-0.000000
-0.520000,-0.160000,1.840245,0.080000,-0.007564,-0.001839,-0.001878,-0.000065,-0.000000,-0.000000,-0.000000
-0.440000,-0.160000,1.840027,0.080000,-0.007293,-0.001867,-0.001867,-0.000053,-0.000000,-0.000000,-0.000000
-0.360000,-0.160000,1.840027,0.080000,-0.007034,-0.001890,-0.001858,-0.000042,-0.000000,-0.000000,-0.000000
-0.280000,-0.160000,1.840245,0.080000,-0.006787,-0.001908,-0.001851,-0.000032,-0.000000,-0.000000,-0.000000
-0.200000,-0.160000,1.840679,0.080000,-0.006551,-0.001921,-0.001846,-0.000022,-0.000000,-0.000000,-0.000000
-0.120000,-0.160000,1.840245,0.080000,-0.006328,-0.001930,-0.001843,-0.000013,-0.000000,-0.000000,-0.000000
-0.040000,-0.160000,1.840027,0.080000,-0.006116,-0.001934,-0.001841,-0.000004,-0.000000,-0.000000,-0.000000
0.040000,-0.160000,1.840027,0.080000,-0.005916,-0.001934,-0.001841,0.000004,-0.000000,-0.000000,0.000000
0.120000,-0.160000,1.840245,0.080000,-0.005728,-0.001930,-0.001843,0.000013,-0.000000,-0.000000,0.000000
0.200000,-0.160000,1.840679,0.080000,-0.005552,-0.001921,-0.001846,0.000022,-0.000000,-0.000000,0.000000
0.280000,-0.160000,1.840245,0.080000,-0.005387,-0.001908,-0.001851,0.000032,-0.000000,-0.000000,0.000000
0.360000,-0.160000,1.840027,0.080000,-0.005234,-0.001890,-0.001858,0.000042,-0.000000,-0.000000,0.000000
0.440000,-0.160000,1.840027,0.080000,-0.005094,-0.001867,-0.001867,0.000053,-0.000000,-0.000000,0.000000
0.520000,-0.160000,1.840245,0.080000,-0.004965,-0.001839,-0.001878,0.000065,-0.000000,-0.000000,0.000000
0.600000,-0.160000,1.840679,0.080000,-0.004848,-0.001804,-0.001892,0.000077,-0.000000,-0.000000,0.000000
0.680000,-0.160000,1.820027,0.080000,-0.004743,-0.001763,-0.001910,0.000091,-0.000000,-0.000000,0.000000
0.760000,-0.160000,1.740029,0.080000,-0.004651,-0.001715,-0.001931,0.000105,-0.000000,-0.000000,0.000000
0.840000,-0.160000,1.660030,0.080000,-0.004571,-0.001659,-0.001955,0.000120,-0.000000,-0.000000,0.000000
0.920000,-0.160000,1.580032,0.080000,-0.004503,-0.001596,-0.001983,0.000136,-0.000000,-0.000000,0.000000
1.000000,-0.160000,1.500033,0.080000,-0.004448,-0.001524,-0.002015,0.000152,-0.000000,-0.000000,0.000000
1.080000,-0.160000,1.420035,0.080000,-0.004406,-0.001444,-0.002051,0.000168,-0.000000,-0.000000,0.000000
1.160000,-0.160000,1.340037,0.080000,-0.004377,-0.001356,-0.002090,0.000183,-0.000000,-0.000000,0.000000
1.240000,-0.160000,1.260040,0.080000,-0.004362,-0.001260,-0.002131,0.000196,-0.000000,-0.000000,0.000000
1.320000,-0.160000,1.180042,0.080000,-0.004360,-0.001158,-0.002173,0.000207,-0.000000,-0.000000,0.000000
1.400000,-0.160000,1.100045,0.080000,-0.004372,-0.001050,-0.002214,0.000214,-0.000000,-0.000000,0.000000
1.480000,-0.160000,1.020049,0.080000,-0.004399,-0.000939,-0.002252,0.000217,0.000000,-0.000000,0.000000
1.560000,-0.160000,0.940053,0.080000,-0.004439,-0.000828,-0.002284,0.000213,0.000000,-0.000000,0.000000
1.640000,-0.160000,0.860058,0.080000,-0.004495,-0.000719,-0.002306,0.000203,0.000000,-0.000000,0.000000
1.720000,-0.160000,0.780064,0.080000,-0.004565,-0.000617,-0.002314,0.000184,0.000000,-0.000000,0.000000
1.800000,-0.160000,0.700071,0.080000,-0.004650,-0.000526,-0.002303,0.000155,0.000000,-0.000000,0.000000
1.880000,-0.160000,0.620081,0.080000,-0.004749,-0.000451,-0.002267,0.000117,0.000000,-0.000000,0.000000
1.960000,-0.160000,0.540093,0.080000,-0.004864,-0.000399,-0.002200,0.000069,0.000000,-0.000000,0.000000
2.040000,-0.160000,0.460109,0.080000,-0.004992,-0.000373,-0.002098,0.000012,0.000000,-0.000000,0.000000
2.120000,-0.160000,0.380132,0.080000,-0.005134,-0.000378,-0.001956,-0.000054,0.000000,-0.000000,-0.000000
-2.120000,-0.080000,0.381182,0.080000,-0.015568,-0.000429,-0.001906,0.000029,0.000000,-0.000000,0.000000
-2.040000,-0.080000,0.460977,0.080000,-0.015026,-0.000419,-0.002053,-0.000004,0.000000,-0.000000,-0.000000
-1.960000,-0.080000,0.540833,0.080000,-0.014498,-0.000438,-0.002161,-0.000032,0.000000,-0.000000,-0.000000
-1.880000,-0.080000,0.620725,0.080000,-0.013983,-0.000483,-0.002236,-0.000056,0.000000,-0.000000,-0.000000
-1.800000,-0.080000,0.700643,0.080000,-0.013483,-0.000551,-0.002279,-0.000076,0.000000,-0.000000,-0.000000
-1.720000,-0.080000,0.780577,0.080000,-0.012997,-0.000635,-0.002298,-0.000090,0.000000,-0.000000,-0.000000
-1.640000,-0.080000,0.860523,0.080000,-0.012526,-0.000732,-0.002296,-0.000100,0.000000,-0.000000,-0.000000
-1.560000,-0.080000,0.940479,0.080000,-0.012070,-0.000835,-0.002280,-0.000105,0.000000,-0.000000,-0.000000
-1.480000,-0.080000,1.020441,0.080000,-0.011628,-0.000942,-0.002253,-0.000107,0.000000,-0.000000,-0.000000
-1.400000,-0.080000,1.100409,0.080000,-0.011201,-0.001050,-0.002219,-0.000106,-0.000000,-0.000000,-0.000000
-1.320000,-0.080000,1.180381,0.080000,-0.010788,-0.001155,-0.002180,-0.000103,-0.000000,-0.000000,-0.000000
-1.240000,-0.080000,1.260357,0.080000,-0.010389,-0.001256,-0.002141,-0.000098,-0.000000,-0.000000,-0.000000
-1.160000,-0.080000,1.340336,0.080000,-0.010003,-0.001350,-0.002101,-0.000091,-0.000000,-0.000000,-0.000000
-1.080000,-0.080000,1.420317,0.080000,-0.009631,-0.001438,-0.002063,-0.000084,-0.000000,-0.000000,-0.000000
-1.000000,-0.080000,1.500300,0.080000,-0.009273,-0.001518,-0.002028,-0.000076,-0.000000,-0.000000,-0.000000
-0.920000,-0.080000,1.580285,0.080000,-0.008927,-0.001590,-0.001996,-0.000068,-0.000000,-0.000000,-0.000000
-0.840000,-0.080000,1.660271,0.080000,-0.008594,-0.001654,-0.001967,-0.000061,-0.000000,-0.000000,-0.000000
-0.760000,-0.080000,1.740259,0.080000,-0.008273,-0.001711,-0.001942,-0.000053,-0.000000,-0.000000,-0.000000
-0.680000,-0.080000,1.820247,0.080000,-0.007966,-0.001760,-0.001921,-0.000046,-0.000000,-0.000000,-0.000000
-0.600000,-0.080000,1.900237,0.080000,-0.007670,-0.001802,-0.001902,-0.000039,-0.000000,-0.000000,-0.000000
-0.520000,-0.080000,1.920234,0.080000,-0.007386,-0.001837,-0.001887,-0.000033,-0.000000,-0.000000,-0.000000
-0.440000,-0.080000,1.920026,0.080000,-0.007115,-0.001867,-0.001875,-0.000027,-0.000000,-0.000000,-0.000000
-0.360000,-0.080000,1.920026,0.080000,-0.006856,-0.001891,-0.001866,-0.000021,-0.000000,-0.000000,-0.000000
-0.280000,-0.080000,1.920234,0.080000,-0.006608,-0.001909,-0.001858,-0.000016,-0.000000,-0.000000,-0.000000
-0.200000,-0.080000,1.920651,0.080000,-0.006373,-0.001923,-0.001853,-0.000011,-0.000000,-0.000000,-0.000000
-0.120000,-0.080000,1.920234,0.080000,-0.006149,-0.001932,-0.001849,-0.000007,-0.000000,-0.000000,-0.000000
-0.040000,-0.080000,1.920026,0.080000,-0.005938,-0.001936,-0.001848,-0.000002,-0.000000,-0.000000,-0.000000
0.040000,-0.080000,1.920026,0.080000,-0.005738,-0.001936,-0.001848,0.000002,-0.000000,-0.000000,0.000000
0.120000,-0.080000,1.920234,0.080000,-0.005549,-0.001932,-0.001849,0.000007,-0.000000,-0.000000,0.000000
0.200000,-0.080000,1.920651,0.080000,-0.005373,-0.001923,-0.001853,0.000011,-0.000000,-0.000000,0.000000
0.280000,-0.080000,1.920234,0.080000,-0.005209,-0.001909,-0.001858,0.000016,-0.000000,-0.000000,0.000000
0.360000,-0.080000,1.920026,0.080000,-0.005056,-0.001891,-0.001865,0.000021,-0.000000,-0.000000,0.000000
0.440000,-0.080000,1.920026,0.080000,-0.004916,-0.001867,-0.001875,0.000027,-0.000000,-0.000000,0.000000
0.520000,-0.080000,1.920234,0.080000,-0.004787,-0.001837,-0.001887,0.000033,-0.000000,-0.000000,0.000000
0.600000,-0.080000,1.900237,0.080000,-0.004671,-0.001802,-0.001902,0.000039,-0.000000,-0.000000,0.000000
0.680000,-0.080000,1.820247,0.080000,-0.004566,-0.001760,-0.001920,0.000046,-0.000000,-0.000000,0.000000
0.760000,-0.080000,1.740259,0.080000,-0.004474,-0.001711,-0.001942,0.000053,-0.000000,-0.000000,0.000000
0.840000,-0.080000,1.660271,0.080000,-0.004395,-0.001654,-0.001967,0.000061,-0.000000,-0.000000,0.000000
0.920000,-0.080000,1.580285,0.080000,-0.004328,-0.001590,-0.001995,0.000068,-0.000000,-0.000000,0.000000
1.000000,-0.080000,1.500300,0.080000,-0.004274,-0.001518,-0.002027,0.000076,-0.000000,-0.000000,0.000000
1.080000,-0.080000,1.420317,0.080000,-0.004232,-0.001438,-0.002063,0.000084,-0.000000,-0.000000,0.000000
1.160000,-0.080000,1.340336,0.080000,-0.004204,-0.001351,-0.002100,0.000091,-0.000000,-0.000000,0.000000
1.240000,-0.080000,1.260357,0.080000,-0.004190,-0.001256,-0.002140,0.000098,-0.000000,-0.000000,0.000000
1.320000,-0.080000,1.180381,0.080000,-0.004189,-0.001156,-0.002180,0.000103,-0.000000,-0.000000,0.000000
1.400000,-0.080000,1.100409,0.080000,-0.004202,-0.001051,-0.002218,0.000106,-0.000000,-0.000000,0.000000
1.480000,-0.080000,1.020441,0.080000,-0.004229,-0.000943,-0.002252,0.000107,0.000000,-0.000000,0.000000
1.560000,-0.080000,0.940479,0.080000,-0.004271,-0.000836,-0.002279,0.000105,0.000000,-0.000000,0.000000
1.640000,-0.080000,0.860523,0.080000,-0.004328,-0.000733,-0.002295,0.000099,0.000000,-0.000000,0.000000
1.720000,-0.080000,0.780577,0.080000,-0.004399,-0.000637,-0.002297,0.000090,0.000000,-0.000000,0.000000
1.800000,-0.080000,0.700643,0.080000,-0.004484,-0.000552,-0.002278,0.000075,0.000000,-0.000000,0.000000
1.880000,-0.080000,0.620725,0.080000,-0.004585,-0.000485,-0.002235,0.000056,0.000000,-0.000000,0.000000
1.960000,-0.080000,0.540833,0.080000,-0.004699,-0.000439,-0.002160,0.000032,0.000000,-0.000000,0.000000
2.040000,-0.080000,0.460977,0.080000,-0.004828,-0.000420,-0.002052,0.000004,0.000000,-0.000000,0.000000
2.120000,-0.080000,0.381182,0.080000,-0.004969,-0.000430,-0.001904,-0.000029,0.000000,-0.000000,-0.000000
-2.120000,0.000000,0.383275,0.080000,-0.015407,-0.000446,-0.001888,0.000000,0.000000,-0.000000,0.000000
-2.040000,0.000000,0.462709,0.080000,-0.014865,-0.000434,-0.002038,0.000000,0.000000,-0.000000,0.000000
-1.960000,0.000000,0.542310,0.080000,-0.014336,-0.000451,-0.002148,-0.000000,0.000000,-0.000000,-0.000000
-1.880000,0.000000,0.622013,0.080000,-0.013822,-0.000495,-0.002226,-0.000000,0.000000,-0.000000,-0.000000
-1.800000,0.000000,0.701783,0.080000,-0.013321,-0.000560,-0.002271,-0.000000,0.000000,-0.000000,-0.000000
-1.720000,0.000000,0.781601,0.080000,-0.012835,-0.000642,-0.002292,-0.000000,0.000000,-0.000000,-0.000000
-1.640000,0.000000,0.861452,0.080000,-0.012364,-0.000736,-0.002292,-0.000000,0.000000,-0.000000,-0.000000
-1.560000,0.000000,0.941329,0.080000,-0.011907,-0.000838,-0.002278,-0.000000,0.000000,-0.000000,-0.000000
-1.480000,0.000000,1.021225,0.080000,-0.011465,-0.000944,-0.002253,-0.000000,0.000000,-0.000000,-0.000000
-1.400000,0.000000,1.101136,0.080000,-0.011037,-0.001050,-0.002220,-0.000000,-0.000000,-0.000000,-0.000000
-1.320000,0.000000,1.181059,0.080000,-0.010624,-0.001154,-0.002183,-0.000000,-0.000000,-0.000000,-0.000000
-1.240000,0.000000,1.260992,0.080000,-0.010225,-0.001254,-0.002143,-0.000000,-0.000000,-0.000000,-0.000000
-1.160000,0.000000,1.340933,0.080000,-0.009839,-0.001349,-0.002104,-0.000000,-0.000000,-0.000000,-0.000000
-1.080000,0.000000,1.420880,0.080000,-0.009467,-0.001436,-0.002067,-0.000000,-0.000000,-0.000000,-0.000000
-1.000000,0.000000,1.500833,0.080000,-0.009108,-0.001516,-0.002032,-0.000000,-0.000000,-0.000000,-0.000000
-0.920000,0.000000,1.580791,0.080000,-0.008762,-0.001588,-0.002000,-0.000000,-0.000000,-0.000000,-0.000000
-0.840000,0.000000,1.660753,0.080000,-0.008429,-0.001653,-0.001971,-0.000000,-0.000000,-0.000000,-0.000000
-0.760000,0.000000,1.740718,0.080000,-0.008108,-0.001709,-0.001946,-0.000000,-0.000000,-0.000000,-0.000000
-0.680000,0.000000,1.820687,0.080000,-0.007800,-0.001759,-0.001924,-0.000000,-0.000000,-0.000000,-0.000000
-0.600000,0.000000,1.900658,0.080000,-0.007504,-0.001801,-0.001906,-0.000000,-0.000000,-0.000000,-0.000000
-0.520000,0.000000,1.980631,0.080000,-0.007221,-0.001837,-0.001890,-0.000000,-0.000000,-0.000000,-0.000000
-0.440000,0.000000,2.000025,0.080000,-0.006949,-0.001867,-0.001878,-0.000000,-0.000000,-0.000000,-0.000000
-0.360000,0.000000,2.000025,0.080000,-0.006690,-0.001891,-0.001868,-0.000000,-0.000000,-0.000000,-0.000000
-0.280000,0.000000,2.000225,0.080000,-0.006442,-0.001909,-0.001861,-0.000000,-0.000000,-0.000000,-0.000000
-0.200000,0.000000,2.000625,0.080000,-0.006207,-0.001923,-0.001855,-0.000000,-0.000000,-0.000000,-0.000000
-0.120000,0.000000,2.000225,0.080000,-0.005983,-0.001932,-0.001852,-0.000000,-0.000000,-0.000000,-0.000000
-0.040000,0.000000,2.000025,0.080000,-0.005771,-0.001937,-0.001850,-0.000000,-0.000000,-0.000000,-0.000000
0.040000,0.000000,2.000025,0.080000,-0.005571,-0.001937,-0.001850,0.000000,-0.000000,-0.000000,0.000000
0.120000,0.000000,2.000225,0.080000,-0.005383,-0.001932,-0.001852,0.000000,-0.000000,-0.000000,0.000000
0.200000,0.000000,2.000625,0.080000,-0.005207,-0.001923,-0.001855,0.000000,-0.000000,-0.000000,0.000000
0.280000,0.000000,2.000225,0.080000,-0.005043,-0.001909,-0.001861,0.000000,-0.000000,-0.000000,0.000000
0.360000,0.000000,2.000025,0.080000,-0.004890,-0.001891,-0.001868,0.000000,-0.000000,-0.000000,0.000000
0.440000,0.000000,2.000025,0.080000,-0.004750,-0.001867,-0.001878,0.000000,-0.000000,-0.000000,0.000000
0.520000,0.000000,1.980631,0.080000,-0.004621,-0.001837,-0.001890,0.000000,-0.000000,-0.000000,0.000000
0.600000,0.000000,1.900658,0.080000,-0.004505,-0.001801,-0.001906,0.000000,-0.000000,-0.000000,0.000000
0.680000,0.000000,1.820687,0.080000,-0.004401,-0.001759,-0.001924,0.000000,-0.000000,-0.000000,0.000000
0.760000,0.000000,1.740718,0.080000,-0.004309,-0.001710,-0.001945,0.000000,-0.000000,-0.000000,0.000000
0.840000,0.000000,1.660753,0.080000,-0.004229,-0.001653,-0.001971,0.000000,-0.000000,-0.000000,0.000000
0.920000,0.000000,1.580791,0.080000,-0.004163,-0.001589,-0.001999,0.000000,-0.000000,-0.000000,0.000000
1.000000,0.000000,1.500833,0.080000,-0.004109,-0.001516,-0.002031,0.000000,-0.000000,-0.000000,0.000000
1.080000,0.000000,1.420880,0.080000,-0.004068,-0.001436,-0.002066,0.000000,-0.000000,-0.000000,0.000000
1.160000,0.000000,1.340933,0.080000,-0.004040,-0.001349,-0.002104,0.000000,-0.000000,-0.000000,0.000000
1.240000,0.000000,1.260992,0.080000,-0.004026,-0.001255,-0.002143,0.000000,-0.000000,-0.000000,0.000000
1.320000,0.000000,1.181059,0.080000,-0.004025,-0.001155,-0.002182,0.000000,-0.000000,-0.000000,0.000000
1.400000,0.000000,1.101136,0.080000,-0.004039,-0.001051,-0.002219,0.000000,-0.000000,-0.000000,0.000000
1.480000,0.000000,1.021225,0.080000,-0.004066,-0.000945,-0.002252,0.000000,0.000000,-0.000000,0.000000
1.560000,0.000000,0.941329,0.080000,-0.004109,-0.000839,-0.002277,0.000000,0.000000,-0.000000,0.000000
1.640000,0.000000,0.861452,0.080000,-0.004165,-0.000737,-0.002291,0.000000,0.000000,-0.000000,0.000000
1.720000,0.000000,0.781601,0.080000,-0.004237,-0.000643,-0.002291,0.000000,0.000000,-0.000000,0.000000
1.800000,0.000000,0.701783,0.080000,-0.004323,-0.000561,-0.002270,0.000000,0.000000,-0.000000,0.000000
1.880000,0.000000,0.622013,0.080000,-0.004423,-0.000496,-0.002224,0.000000,0.000000,-0.000000,0.000000
1.960000,0.000000,0.542310,0.080000,-0.004538,-0.000453,-0.002147,0.000000,0.000000,-0.000000,0.000000
2.040000,0.000000,0.462709,0.080000,-0.004667,-0.000436,-0.002037,-0.000000,0.000000,-0.000000,-0.000000
2.120000,0.000000,0.383275,0.080000,-0.004808,-0.000448,-0.001887,-0.000000,0.000000,-0.000000,-0.000000
-2.120000,0.080000,0.381182,0.080000,-0.015248,-0.000429,-0.001905,-0.000028,0.000000,-0.000000,-0.000000
-2.040000,0.080000,0.460977,0.080000,-0.014706,-0.000419,-0.002053,0.000004,0.000000,-0.000000,0.000000
-1.960000,0.080000,0.540833,0.080000,-0.014178,-0.000438,-0.002161,0.000032,0.000000,-0.000000,0.000000
-1.880000,0.080000,0.620725,0.080000,-0.013663,-0.000484,-0.002236,0.000056,0.000000,-0.000000,0.000000
-1.800000,0.080000,0.700643,0.080000,-0.013163,-0.000551,-0.002279,0.000075,0.000000,-0.000000,0.000000
-1.720000,0.080000,0.780577,0.080000,-0.012677,-0.000636,-0.002298,0.000090,0.000000,-0.000000,0.000000
-1.640000,0.080000,0.860523,0.080000,-0.012206,-0.000732,-0.002296,0.000099,0.000000,-0.000000,0.000000
-1.560000,0.080000,0.940479,0.080000,-0.011750,-0.000835,-0.002280,0.000105,0.000000,-0.000000,0.000000
-1.480000,0.080000,1.020441,0.080000,-0.011308,-0.000942,-0.002253,0.000107,0.000000,-0.000000,0.000000
-1.400000,0.080000,1.100409,0.080000,-0.010881,-0.001050,-0.002219,0.000106,-0.000000,-0.000000,0.000000
-1.320000,0.080000,1.180381,0.080000,-0.010468,-0.001155,-0.002180,0.000102,-0.000000,-0.000000,0.000000
-1.240000,0.080000,1.260357,0.080000,-0.010069,-0.001256,-0.002141,0.000097,-0.000000,-0.000000,0.000000
-1.160000,0.080000,1.340336,0.080000,-0.009683,-0.001350,-0.002101,0.000091,-0.000000,-0.000000,0.000000
-1.080000,0.080000,1.420317,0.080000,-0.009311,-0.001438,-0.002063,0.000084,-0.000000,-0.000000,0.000000
-1.000000,0.080000,1.500300,0.080000,-0.008953,-0.001518,-0.002028,0.000076,-0.000000,-0.000000,0.000000
-0.920000,0.080000,1.580285,0.080000,-0.008607,-0.001590,-0.001996,0.000068,-0.000000,-0.000000,0.000000
-0.840000,0.080000,1.660271,0.080000,-0.008274,-0.001654,-0.001967,0.000060,-0.000000,-0.000000,0.000000
-0.760000,0.080000,1.740259,0.080000,-0.007954,-0.001711,-0.001942,0.000053,-0.000000,-0.000000,0.000000
-0.680000,0.080000,1.820247,0.080000,-0.007646,-0.001760,-0.001921,0.000046,-0.000000,-0.000000,0.000000
-0.600000,0.080000,1.900237,0.080000,-0.007350,-0.001802,-0.001902,0.000039,-0.000000,-0.000000,0.000000
-0.520000,0.080000,1.920234,0.080000,-0.007067,-0.001837,-0.001887,0.000032,-0.000000,-0.000000,0.000000
-0.440000,0.080000,1.920026,0.080000,-0.006795,-0.001867,-0.001875,0.000027,-0.000000,-0.000000,0.000000
-0.360000,0.080000,1.920026,0.080000,-0.006536,-0.001891,-0.001866,0.000021,-0.000000,-0.000000,0.000000
-0.280000,0.080000,1.920234,0.080000,-0.006288,-0.001909,-0.001858,0.000016,-0.000000,-0.000000,0.000000
-0.200000,0.080000,1.920651,0.080000,-0.006053,-0.001923,-0.001853,0.000011,-0.000000,-0.000000,0.000000
-0.120000,0.080000,1.920234,0.080000,-0.005829,-0.001932,-0.001849,0.000007,-0.000000,-0.000000,0.000000
-0.040000,0.080000,1.920026,0.080000,-0.005618,-0.001936,-0.001848,0.000002,-0.000000,-0.000000,0.000000
0.040000,0.080000,1.920026,0.080000,-0.005418,-0.001936,-0.001848,-0.000002,-0.000000,-0.000000,-0.000000
0.120000,0.080000,1.920234,0.080000,-0.005229,-0.001932,-0.001849,-0.000007,-0.000000,-0.000000,-0.000000
0.200000,0.080000,1.920651,0.080000,-0.005053,-0.001923,-0.001853,-0.000011,-0.000000,-0.000000,-0.000000
0.280000,0.080000,1.920234,0.080000,-0.004889,-0.001909,-0.001858,-0.000016,-0.000000,-0.000000,-0.000000
0.360000,0.080000,1.920026,0.080000,-0.004736,-0.001891,-0.001865,-0.000021,-0.000000,-0.000000,-0.000000
0.440000,0.080000,1.920026,0.080000,-0.004596,-0.001867,-0.001875,-0.000027,-0.000000,-0.000000,-0.000000
0.520000,0.080000,1.920234,0.080000,-0.004467,-0.001837,-0.001887,-0.000032,-0.000000,-0.000000,-0.000000
0.600000,0.080000,1.900237,0.080000,-0.004351,-0.001802,-0.001902,-0.000039,-0.000000,-0.000000,-0.000000
0.680000,0.080000,1.820247,0.080000,-0.004246,-0.001760,-0.001920,-0.000045,-0.000000,-0.000000,-0.000000
0.760000,0.080000,1.740259,0.080000,-0.004154,-0.001711,-0.001942,-0.000053,-0.000000,-0.000000,-0.000000
0.840000,0.080000,1.660271,0.080000,-0.004075,-0.001654,-0.001967,-0.000060,-0.000000,-0.000000,-0.000000
0.920000,0.080000,1.580285,0.080000,-0.004008,-0.001590,-0.001995,-0.000068,-0.000000,-0.000000,-0.000000
1.000000,0.080000,1.500300,0.080000,-0.003954,-0.001518,-0.002027,-0.000076,-0.000000,-0.000000,-0.000000
1.080000,0.080000,1.420317,0.080000,-0.003912,-0.001438,-0.002063,-0.000084,-0.000000,-0.000000,-0.000000
1.160000,0.080000,1.340336,0.080000,-0.003884,-0.001351,-0.002100,-0.000091,-0.000000,-0.000000,-0.000000
1.240000,0.080000,1.260357,0.080000,-0.003870,-0.001256,-0.002140,-0.000097,-0.000000,-0.000000,-0.000000
1.320000,0.080000,1.180381,0.080000,-0.003869,-0.001156,-0.002180,-0.000102,-0.000000,-0.000000,-0.000000
1.400000,0.080000,1.100409,0.080000,-0.003882,-0.001051,-0.002218,-0.000106,-0.000000,-0.000000,-0.000000
1.480000,0.080000,1.020441,0.080000,-0.003910,-0.000943,-0.002252,-0.000107,0.000000,-0.000000,-0.000000
1.560000,0.080000,0.940479,0.080000,-0.003951,-0.000836,-0.002279,-0.000105,0.000000,-0.000000,-0.000000
1.640000,0.080000,0.860523,0.080000,-0.004008,-0.000733,-0.002295,-0.000099,0.000000,-0.000000,-0.000000
