x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
-0.620000,-1.740000,0.260147,0.040000,26453084.638041,2660030287.740663,-2704943198.932447,1946210247.803272,0.050370,-0.050709,0.036668
-0.540000,-1.780000,0.220003,0.040000,46394072.273491,4367660411.489480,-4657932073.748651,-702578830.097548,0.083930,-0.086117,-0.013237
-0.500000,-1.780000,0.220183,0.040000,39153400.808934,3822424256.453673,-4030515006.016931,-2746234563.630081,0.073193,-0.074761,-0.051741
-0.500000,-1.740000,0.260155,0.040000,26184773.514194,2812724799.454975,-2855302501.792451,-1807861813.992540,0.053234,-0.053555,-0.034061
-0.540000,-1.740000,0.260002,0.040000,31156765.716122,3250481953.178678,-3236123632.098313,-369821269.194546,0.061160,-0.061052,-0.006968
-0.460000,-1.780000,0.220270,0.040000,25644440.097039,2352727338.210967,-2563286567.001886,-3926656951.274194,0.045517,-0.047104,-0.073980
-0.420000,-1.780000,0.220002,0.040000,7955960.379962,1016502634.951195,-1022281650.975549,-4742982561.863263,0.019184,-0.019228,-0.089361
-0.420000,-1.740000,0.260001,0.040000,5046161.681005,709119092.975248,-789666083.297844,-3045737411.671473,0.013815,-0.014423,-0.057383
-0.460000,-1.740000,0.260228,0.040000,17019805.030117,1808068434.356778,-1746211839.882287,-2454761047.371908,0.033715,-0.033249,-0.046249
-0.380000,-1.780000,0.220193,0.040000,-11192951.645295,-1032167107.570384,1020705709.574564,-4726038656.050843,-0.019382,0.019295,-0.089041
-0.340000,-1.780000,0.220258,0.040000,-28891142.401935,-2332659773.092391,2521483958.686521,-3898589978.905840,-0.045016,0.046439,-0.073452
-0.340000,-1.740000,0.260218,0.040000,-19914063.212717,-1791121038.634144,1719316341.635020,-2469831652.371905,-0.033340,0.032799,-0.046533
-0.380000,-1.740000,0.260163,0.040000,-7918281.641075,-709235253.078752,777812967.965770,-3045359215.738008,-0.013750,0.014267,-0.057376
-0.300000,-1.780000,0.220001,0.040000,-42484026.679646,-3743922007.808357,3927896701.148144,-2756579326.647923,-0.071578,0.072964,-0.051936
-0.260000,-1.780000,0.220203,0.040000,-49966206.806190,-4266392526.960264,4532616791.595295,-835558595.570074,-0.081886,0.083892,-0.015742
-0.260000,-1.740000,0.260172,0.040000,-34237999.397786,-3221159025.637648,3197691186.449705,-479242756.021473,-0.060556,0.060379,-0.009029
-0.300000,-1.740000,0.260001,0.040000,-29143246.100127,-2778856920.208794,2812215824.976229,-1848124555.679053,-0.052544,0.052795,-0.034820
-0.220000,-1.780000,0.220247,0.040000,-50264288.132230,-4266774863.610396,4534047683.036181,734474006.767278,-0.081899,0.083913,0.013838
-0.180000,-1.780000,0.220000,0.040000,-43374809.523938,-3749938963.194952,3941221970.880179,2626917365.631506,-0.071732,0.073174,0.049493
-0.180000,-1.740000,0.260000,0.040000,-29783604.572547,-2805131088.398040,2841629212.547944,1749486731.541119,-0.053057,0.053332,0.032961
-0.220000,-1.740000,0.260209,0.040000,-34456896.919317,-3229908124.744186,3209475986.228235,386884076.682311,-0.060738,0.060584,0.007289
-0.140000,-1.780000,0.220214,0.040000,-30344020.446206,-2389556632.935518,2588929305.725408,3735365701.870483,-0.046148,0.047650,0.070376
-0.100000,-1.780000,0.220235,0.040000,-13098214.360115,-1154381541.856783,1167551258.826024,4551777751.189588,-0.021824,0.021923,0.085758
-0.100000,-1.740000,0.260199,0.040000,-9161497.332787,-830286128.144124,905580819.003500,2962879008.147043,-0.016069,0.016636,0.055822
-0.140000,-1.740000,0.260181,0.040000,-20917549.140443,-1860093251.429594,1799198522.880583,2366850182.928644,-0.034701,0.034242,0.044593
-0.060000,-1.780000,0.220000,0.040000,5847118.809264,776361327.326926,-752343518.963210,4601888401.103009,0.014491,-0.014310,0.086702
-0.020000,-1.780000,0.220224,0.040000,23756047.259097,2031840941.554131,-2198959813.100956,3919874773.201140,0.039226,-0.040485,0.073853
-0.020000,-1.740000,0.260190,0.040000,16028066.743900,1570455959.399832,-1498010899.948562,2511646524.562073,0.029179,-0.028633,0.047321
-0.060000,-1.740000,0.260000,0.040000,3775185.997374,519433669.942364,-585166753.080185,2995434558.850688,0.010158,-0.010653,0.056436
0.020000,-1.780000,0.220224,0.040000,38066606.098614,3457554363.217041,-3617868150.056350,2906720257.115572,0.066048,-0.067257,0.054764
0.060000,-1.780000,0.220000,0.040000,46756416.222485,4041575887.999876,-4292947837.106894,1126881400.587524,0.077566,-0.079461,0.021231
0.060000,-1.740000,0.260000,0.040000,31851506.684548,3060577853.453941,-3030551739.042462,675191927.944660,0.057493,-0.057267,0.012721
0.020000,-1.740000,0.260190,0.040000,25847862.760971,2570138548.568810,-2603462222.829720,1953013405.129405,0.048611,-0.048862,0.036796
0.100000,-1.780000,0.220235,0.040000,48629675.194385,4180133516.425232,-4433092280.915439,-377941057.757512,0.080186,-0.082092,-0.007121
0.140000,-1.780000,0.220214,0.040000,43486386.929599,3773556379.545993,-3967889408.133346,-2260007289.499694,0.072194,-0.073659,-0.042580
0.140000,-1.740000,0.260181,0.040000,29810893.130245,2821897579.366113,-2850424450.101533,-1508890665.705972,0.053327,-0.053542,-0.028428
0.100000,-1.740000,0.260199,0.040000,33219300.029186,3160043523.109006,-3142402205.831768,-157124307.802040,0.059437,-0.059304,-0.002960
0.180000,-1.780000,0.220000,0.040000,32150225.202415,2551722546.750462,-2754631479.156796,-3416532989.011846,0.049223,-0.050752,-0.064369
0.220000,-1.780000,0.220247,0.040000,16350036.019029,1380576745.600103,-1407573133.680644,-4342907790.495708,0.026163,-0.026367,-0.081823
0.220000,-1.740000,0.260209,0.040000,11511036.930403,995798028.754174,-1066294076.288250,-2810498655.858593,0.019160,-0.019691,-0.052951
0.180000,-1.740000,0.260000,0.040000,22183770.324207,1970847564.854104,-1912166232.257900,-2147398613.373261,0.036800,-0.036358,-0.040458
0.260000,-1.780000,0.220203,0.040000,-1530430.939626,-516242344.285232,479887393.152760,-4492552782.478516,-0.009521,0.009247,-0.084642
0.300000,-1.780000,0.220001,0.040000,-18801688.824651,-1790084612.900402,1947839432.971519,-3921240911.224394,-0.034618,0.035807,-0.073878
0.300000,-1.740000,0.260001,0.040000,-12301841.894079,-1379264187.043663,1307845263.091389,-2483433215.349208,-0.025582,0.025044,-0.046789
0.260000,-1.740000,0.260172,0.040000,-590948.904261,-323012374.982846,389695994.782007,-2891892215.772925,-0.006463,0.006965,-0.054485
0.340000,-1.780000,0.220258,0.040000,-32868984.209284,-3271533516.487560,3425445700.965226,-2958722882.778269,-0.062508,0.063667,-0.055744
0.380000,-1.780000,0.220193,0.040000,-41627363.192739,-3901479345.434128,4153885217.195626,-1194358830.087351,-0.074933,0.076835,-0.022502
0.380000,-1.740000,0.260163,0.040000,-27880413.002183,-2921528197.412225,2891946969.597856,-705204794.422923,-0.054876,0.054653,-0.013286
0.340000,-1.740000,0.260218,0.040000,-21870158.044895,-2404077739.662191,2440484383.954981,-1955384867.678645,-0.045500,0.045774,-0.036841
0.420000,-1.780000,0.220002,0.040000,-43792664.097260,-4074045792.477333,4329419621.223985,337227948.904961,-0.078201,0.080125,0.006354
0.460000,-1.780000,0.220270,0.040000,-39115748.848045,-3658071351.724769,3852762736.912277,2260032382.536948,-0.070021,0.071488,0.042580
0.460000,-1.740000,0.260228,0.040000,-26491171.631778,-2691295432.441449,2722076136.164021,1475386545.445555,-0.050880,0.051112,0.027797
0.420000,-1.740000,0.260001,0.040000,-29474395.568901,-3037168110.506182,3021306353.883100,127122957.787474,-0.057132,0.057013,0.002395
0.500000,-1.780000,0.220183,0.040000,-28441195.913361,-2373841034.751429,2573378585.769725,3435562827.903810,-0.045852,0.047356,0.064728
0.540000,-1.780000,0.220003,0.040000,-13592572.095279,-1132670938.166640,1142971198.792927,4312348769.809289,-0.021398,0.021476,0.081247
0.540000,-1.740000,0.260002,0.040000,-9720209.124976,-793206863.838062,864687313.777003,2709537581.800972,-0.015348,0.015887,0.051049
0.500000,-1.740000,0.260155,0.040000,-19500631.336651,-1808050600.577895,1748043882.598050,2105917967.359360,-0.033726,0.033273,0.039677
0.580000,-1.780000,0.220282,0.040000,2907860.307955,840547142.866812,-830073668.566107,4358689686.313045,0.015777,-0.015698,0.082120
0.620000,-1.780000,0.220174,0.040000,18249758.602151,2129719885.374606,-2319431273.900888,3565647531.660107,0.041197,-0.042627,0.067179
0.620000,-1.740000,0.260147,0.040000,11342645.059243,1590067701.868154,-1526405289.330590,2176704659.969902,0.029598,-0.029118,0.041010
0.580000,-1.740000,0.260238,0.040000,1177818.403556,549271521.159559,-617692557.644477,2729105392.696857,0.010735,-0.011251,0.051418
0.660000,-1.780000,0.220004,0.040000,29815310.825435,3497345317.160710,-3692288849.313540,2390728272.091859,0.066994,-0.068463,0.045043
0.700000,-1.780000,0.220294,0.040000,35651147.071182,3947223420.890702,-4214766332.058557,388922522.870163,0.075880,-0.077896,0.007328
0.700000,-1.740000,0.260249,0.040000,23072533.255863,2862839449.570730,-2853002834.275931,192028046.656767,0.053882,-0.053808,0.003618
0.660000,-1.740000,0.260003,0.040000,19062812.954832,2508493199.769238,-2541771799.299444,1553113587.849797,0.047450,-0.047700,0.029262
0.740000,-1.780000,0.220164,0.040000,34845527.411506,3712506750.061728,-3982498247.119889,-1245867917.779174,0.071472,-0.073507,-0.023473
0.780000,-1.780000,0.220006,0.040000,27731894.804635,2946880760.511046,-3098855750.535324,-3065908878.232827,0.056380,-0.057525,-0.057764
0.780000,-1.740000,0.260005,0.040000,18438988.071827,2088497637.503869,-2140395313.574953,-1871172088.240035,0.039642,-0.040033,-0.035254
0.740000,-1.740000,0.260139,0.040000,22790138.111268,2700713690.749844,-2675326809.760317,-658176719.288543,0.050740,-0.050548,-0.012400
0.820000,-1.780000,0.220306,0.040000,15863052.466738,1202035415.114988,-1343817606.214046,-3959886103.734788,0.023448,-0.024517,-0.074607
0.860000,-1.780000,0.220155,0.040000,1738431.221753,-259419830.167890,349264521.288988,-4180589358.327474,-0.005395,0.006073,-0.078765
0.860000,-1.740000,0.260131,0.040000,2116608.951717,-209555226.735641,138176678.197883,-2465448597.318807,-0.003545,0.003007,-0.046450
0.820000,-1.740000,0.260259,0.040000,11018191.337877,934250903.392118,-865824526.658638,-2325069656.777980,0.017215,-0.016699,-0.043806
0.900000,-1.780000,0.220007,0.040000,-11684321.146132,-2204868497.025742,2314707125.212923,-3568495950.405103,-0.042162,0.042990,-0.067233
0.940000,-1.780000,0.220319,0.040000,-21610916.925033,-3196457310.239265,3467092664.208638,-1916059830.830796,-0.061753,0.063792,-0.036100
0.940000,-1.740000,0.260270,0.040000,-12804769.512702,-2236411453.650203,2208274860.509851,-1090302154.003514,-0.041976,0.041764,-0.020542
0.900000,-1.740000,0.260006,0.040000,-6404692.990969,-1475511129.998731,1537844240.064488,-2154017740.348175,-0.028152,0.028622,-0.040583
0.980000,-1.780000,0.220146,0.040000,-26039788.214237,-3697186356.437787,3976034785.050016,-225730510.117982,-0.071233,0.073335,-0.004253
1.020000,-1.780000,0.220009,0.040000,-24251795.468710,-3313621573.242859,3531632901.156522,1937605071.632233,-0.063663,0.065306,0.036506
1.020000,-1.740000,0.260008,0.040000,-15096571.102434,-2264867354.146950,2306120739.550343,1103035774.768423,-0.042905,0.043215,0.020782
0.980000,-1.740000,0.260124,0.040000,-15848745.454958,-2557013272.036355,2563965884.518320,-256818715.965020,-0.048215,0.048267,-0.004839
1.060000,-1.780000,0.220332,0.040000,-17022933.086548,-1849898731.367486,2042745390.467894,3209369821.286942,-0.035943,0.037397,0.060466
1.100000,-1.780000,0.220138,0.040000,-6471249.170657,-390677530.448990,342353278.420427,3842463072.446554,-0.007087,0.006723,0.072394
1.100000,-1.740000,0.260117,0.040000,-4865944.935283,-263080560.752007,329781211.501463,2112365776.187779,-0.005334,0.005836,0.039798
1.060000,-1.740000,0.260281,0.040000,-11014835.538322,-1345281879.638939,1289484018.808180,1715934802.728698,-0.025031,0.024610,0.032329
1.140000,-1.780000,0.220012,0.040000,4466343.887988,1654957012.459188,-1748021814.376930,3403119221.612681,0.031706,-0.032408,0.064117
1.180000,-1.780000,0.220346,0.040000,12825805.251624,2718305647.453307,-2990924892.767079,1799541189.236367,0.052755,-0.054810,0.033904
1.180000,-1.740000,0.260292,0.040000,6703615.296627,1775717212.238809,-1758935773.342966,973884591.172441,0.033361,-0.033234,0.018349
1.140000,-1.740000,0.260010,0.040000,1617570.388109,1000646438.548017,-1069665477.188401,1911617012.854367,0.019243,-0.019763,0.036016
1.220000,-1.780000,0.220129,0.040000,16474208.903088,3163666476.781545,-3445321547.493357,61496420.763335,0.061197,-0.063320,0.001159
1.260000,-1.780000,0.220014,0.040000,14772833.341200,2625210880.365082,-2813660818.194128,-2011423172.284150,0.050526,-0.051946,-0.037896
1.260000,-1.740000,0.260012,0.040000,8576533.773628,1688847810.742189,-1739230550.252076,-1007264170.840143,0.032104,-0.032483,-0.018977
1.220000,-1.740000,0.260109,0.040000,9151922.501142,2057426350.231995,-2071692923.496689,187320847.805619,0.038844,-0.038951,0.003529
1.300000,-1.780000,0.220359,0.040000,8799304.275877,959663048.609526,-1089104060.132730,-3012838870.859657,0.018812,-0.019788,-0.056764
1.340000,-1.780000,0.220121,0.040000,993610.731473,-510443680.962376,640292048.316868,-3006283118.995066,-0.010351,0.011330,-0.056640
1.340000,-1.740000,0.260103,0.040000,1384893.014590,-279236803.313790,234803491.214629,-1493006885.611389,-0.005010,0.004675,-0.028129
1.300000,-1.740000,0.260304,0.040000,5549266.975516,725452608.101153,-670213928.269291,-1458574852.543813,0.013356,-0.012939,-0.027480
1.380000,-1.780000,0.220017,0.040000,-5714132.153667,-2090637479.175992,2279381080.715779,-1980762707.820744,-0.040456,0.041878,-0.037319
1.420000,-1.780000,0.220373,0.040000,-9015238.520634,-2478163394.710928,2733932306.322880,10757547.487727,-0.048136,0.050063,0.000203
1.420000,-1.740000,0.260316,0.040000,-4386401.737758,-1473736604.086807,1499164949.614410,-53082208.607119,-0.027910,0.028101,-0.001000
1.380000,-1.740000,0.260015,0.040000,-2342127.992807,-1192580527.344795,1249563434.226050,-1080433501.778013,-0.022791,0.023220,-0.020356
1.460000,-1.780000,0.220113,0.040000,-8136883.566523,-1776397591.645612,1986825981.085150,1513024557.078036,-0.034658,0.036244,0.028506
1.500000,-1.780000,0.220020,0.040000,-4128784.681519,-596080187.286028,583152962.588600,2392663783.904629,-0.011157,0.011060,0.045079
1.500000,-1.740000,0.260017,0.040000,-2537085.310544,-397114016.834186,440009640.918416,1048771583.432644,-0.007724,0.008048,0.019759
1.460000,-1.740000,0.260096,0.040000,-4294951.263759,-1125507280.843330,1109923654.066737,559677164.268839,-0.021117,0.021000,0.010545
1.540000,-1.780000,0.220387,0.040000,683726.205883,1037368755.081915,-1141429765.930793,1989765960.004321,0.020133,-0.020917,0.037488
1.580000,-1.780000,0.220106,0.040000,3889200.231342,1669931476.330999,-1890323477.621462,496743246.769038,0.032708,-0.034369,0.009359
1.580000,-1.740000,0.260090,0.040000,1480469.756241,884041984.817767,-901998491.898328,276922613.579650,0.016757,-0.016893,0.005217
1.540000,-1.740000,0.260327,0.040000,-221666.508961,467826029.879686,-525176850.775005,931337217.399749,0.009138,-0.009570,0.017547
1.620000,-1.780000,0.220024,0.040000,4238138.884529,1345219077.718213,-1523955204.472650,-828864460.006790,0.026355,-0.027702,-0.015616
1.660000,-1.780000,0.220401,0.040000,2231217.777054,429784617.817015,-418333091.531053,-1583704590.205656,0.008033,-0.007946,-0.029838
1.660000,-1.740000,0.260340,0.040000,1236223.377987,284088729.967915,-311517344.494241,-593859930.776000,0.005507,-0.005714,-0.011189
1.620000,-1.740000,0.260020,0.040000,1919970.520743,775372256.145934,-776501535.434313,-203160955.861780,0.014615,-0.014623,-0.003828
1.700000,-1.780000,0.220099,0.040000,-361587.613474,-752570321.834856,853868868.992825,-1172613776.595739,-0.014751,0.015515,-0.022093
1.740000,-1.780000,0.220027,0.040000,-1783094.985328,-1031105911.826493,1179782610.212713,16574600.266959,-0.020267,0.021387,0.000312
1.740000,-1.740000,0.260023,0.040000,-572630.701943,-482509903.199185,503802227.192481,-61351003.038586,-0.009211,0.009372,-0.001156
1.700000,-1.740000,0.260083,0.040000,150832.774038,-285419201.415456,327771760.001236,-501554393.995120,-0.005617,0.005936,-0.009450
1.780000,-1.780000,0.220416,0.040000,-1477546.607401,-485110488.700508,559697075.996325,776614850.518556,-0.009561,0.010123,0.014632
1.820000,-1.780000,0.220092,0.040000,-271865.826065,180182019.394870,-253553196.720671,751160586.547037,0.003809,-0.004362,0.014152
1.820000,-1.740000,0.260077,0.040000,-242920.195423,24952935.238148,-22050732.286183,256064305.139006,0.000454,-0.000432,0.004824
1.780000,-1.740000,0.260352,0.040000,-623794.260948,-295040593.106617,286968121.251827,192842774.543317,-0.005513,0.005452,0.003633
1.860000,-1.780000,0.220031,0.040000,573430.237216,535743730.907028,-628243978.644321,138821118.809556,0.010617,-0.011314,0.002615
1.900000,-1.780000,0.220431,0.040000,531714.828752,276013746.797560,-296564459.679376,-405640647.922662,0.005316,-0.005471,-0.007643
1.900000,-1.740000,0.260365,0.040000,187701.063927,137798342.165813,-148507907.902490,-88258752.235888,0.002657,-0.002737,-0.001663
1.860000,-1.740000,0.260027,0.040000,111223.761560,210490211.589022,-228751651.716117,111045197.206969,0.004069,-0.004207,0.002092
1.940000,-1.780000,0.220085,0.040000,61085.824834,-163835809.266189,199122671.742663,-317221555.413610,-0.003286,0.003552,-0.005977
1.980000,-1.780000,0.220035,0.040000,-180754.450246,-205456349.346992,241398087.541411,59131847.132555,-0.004074,0.004345,0.001114
1.980000,-1.740000,0.260030,0.040000,-26619.516503,-71427193.545265,78051530.725153,-9436417.879818,-0.001383,0.001433,-0.000178
1.940000,-1.740000,0.260072,0.040000,72925.670611,-22190987.918516,35045791.712207,-98913839.411934,-0.000491,0.000588,-0.001864
2.020000,-1.780000,0.220446,0.040000,-89482.082325,1237539.019040,-4058712.774505,159510033.353847,0.000039,-0.000061,0.003005
2.060000,-1.780000,0.220078,0.040000,30738.781877,74492140.857620,-93474921.976634,20276450.991645,0.001511,-0.001654,0.000382
2.060000,-1.740000,0.260066,0.040000,-2012.276741,16393363.666413,-18721155.761925,14080123.626481,0.000322,-0.000340,0.000265
2.020000,-1.740000,0.260377,0.040000,-32242.932313,-22093374.179840,19092411.606254,28808910.326578,-0.000399,0.000377,0.000543
2.100000,-1.780000,0.220040,0.040000,30730.719773,8807758.730695,-12545084.401302,-46839376.002495,0.000187,-0.000215,-0.000882
2.140000,-1.780000,0.220461,0.040000,518.368926,-17199964.634846,23760533.020671,-9058165.122549,-0.000361,0.000411,-0.000171
2.140000,-1.740000,0.260390,0.040000,4904.366447,-1588830.013163,2665750.615837,-4791797.295189,-0.000036,0.000044,-0.000090
2.100000,-1.740000,0.260034,0.040000,8983.608629,9996327.065430,-10050403.723839,-3700622.713132,0.000189,-0.000189,-0.000070
2.180000,-1.780000,0.220072,0.040000,-1089.913386,-1320244.592076,1951154.976852,9713992.246464,-0.000028,0.000033,0.000183
2.220000,-1.780000,0.220045,0.040000,3449.801557,2075850.521444,-3738436.628820,1105304.940558,0.000049,-0.000061,0.000021
2.220000,-1.740000,0.260038,0.040000,3036.154751,257563.726479,-378316.668107,392598.831790,0.000006,-0.000006,0.000007
2.180000,-1.740000,0.260061,0.040000,2521.539773,-1924767.518561,2113267.000870,218941.546988,-0.000037,0.000039,0.000004
2.260000,-1.780000,0.220477,0.040000,3520.219492,222008.236742,-1447.850603,-677928.703194,0.000003,-0.000001,-0.000013
2.300000,-1.780000,0.200038,0.040000,3757.612013,-3220871.441325,1746944.774967,94836.942451,-0.000052,0.000041,0.000002
2.300000,-1.740000,0.200098,0.040000,765.757054,945992.122491,-1664650.354503,9610790.746127,0.000022,-0.000027,0.000181
2.260000,-1.740000,0.240082,0.040000,3107.896242,1771183.967774,-1308580.598562,107709.490814,0.000031,-0.000027,0.000002
2.340000,-1.780000,0.160047,0.040000,7124.698476,-15529208.654180,36547466.788326,-21109222.261192,-0.000411,0.000570,-0.000398
2.380000,-1.780000,0.120063,0.040000,-21067.520849,-493546758.398460,1568854745.532640,-4001347.039957,-0.015377,0.023480,-0.000075
2.380000,-1.740000,0.120164,0.040000,168398.454969,613473087.795374,-2948495879.182858,162634926.240901,0.024756,-0.042353,0.003064
2.340000,-1.740000,0.160123,0.040000,5253.433225,-44991442.162897,-11482420.815944,56380636.196976,-0.000528,0.000103,0.001062
2.420000,-1.780000,0.080094,0.040000,-486069.312267,-5206439279.731060,-10863235868.543598,18979806832.542397,-0.007264,-0.113841,0.357591
2.460000,-1.780000,0.040188,0.040000,5740476.034131,-34925763212.845177,-32797488973.133224,52496218516.804970,-0.275238,-0.235140,0.989059
2.460000,-1.740000,0.040488,0.040000,-10151568.331356,8927439970.871508,-154562328680.995483,62852028098.379349,0.991352,-2.088890,1.184169
2.420000,-1.740000,0.080245,0.040000,1215076.047098,12136282943.251167,-49701072796.392891,21363342818.333599,0.440977,-0.724074,0.402498
2.500000,-1.780000,0.003881,0.040000,476586117.359093,-248270010064.893372,126729203618.223892,93802601261.496841,-3.990581,3.074621,1.767295
2.500000,-1.740000,0.006269,0.040000,-945745603.295418,230641179509.756775,-416878914592.932007,107377227480.492859,5.398062,-6.801592,2.023049
-2.500000,-1.700000,0.013433,0.040000,-56643004.485532,-12743933713.206369,-44866195444.931503,141351050831.702911,0.085519,-0.519683,2.663136
-2.500000,-1.660000,0.003284,0.040000,586146092.087217,-257807577265.936584,184700849351.375488,41474765559.999550,-4.444032,3.893083,0.781409
-2.460000,-1.700000,0.042195,0.040000,-29383347.924330,2344199780.742682,-6249679460.848272,83016633147.458725,0.066241,-0.095673,1.564081
-2.420000,-1.700000,0.081120,0.040000,-905896.991416,903746247.922744,-5785557594.768014,31497741073.854523,0.044620,-0.081410,0.593436
-2.420000,-1.660000,0.080067,0.040000,6187145.806726,-21372681840.419750,29678931961.387363,3325204123.230088,-0.449622,0.512220,0.062649
-2.460000,-1.660000,0.040135,0.040000,57454044.087160,-74004463185.262756,66855443733.175568,20682442622.415325,-1.353879,1.300003,0.389669
-2.380000,-1.700000,0.120749,0.040000,219279.029740,-14405265.836133,335980904.019703,999778332.082744,-0.002089,0.004512,0.018836
-2.340000,-1.700000,0.160563,0.040000,62757.236611,-80255790.381333,20982835.970815,89502498.296766,-0.001177,0.000730,0.001686
-2.340000,-1.660000,0.160034,0.040000,-24747.803567,-218425542.632084,228031049.201892,-280847821.068605,-0.004170,0.004242,-0.005291
-2.380000,-1.660000,0.120045,0.040000,475398.599224,-2567343087.569650,2980989642.338676,-1015077974.122208,-0.050708,0.053826,-0.019125
-2.300000,-1.700000,0.200451,0.040000,13657.981717,-24161538.826061,16076569.872792,-4649000.761402,-0.000410,0.000349,-0.000088
-2.260000,-1.700000,0.240376,0.040000,8363.561518,-2601989.017724,1536403.624058,-4196375.945366,-0.000043,0.000035,-0.000079
-2.260000,-1.660000,0.240022,0.040000,4875.919598,9629161.658779,-8319888.118525,-4916120.435401,0.000174,-0.000164,-0.000093
-2.300000,-1.660000,0.200027,0.040000,-14227.808020,6391677.130696,-3443121.995184,-52543314.470785,0.000104,-0.000082,-0.000990
-2.220000,-1.700000,0.280322,0.040000,9024.200289,419164.290909,-480282.482862,-1173429.165464,0.000008,-0.000009,-0.000022
-2.180000,-1.700000,0.300053,0.040000,9452.030439,-247987.010742,346826.512246,-24170.466274,-0.000005,0.000006,-0.000000
-2.180000,-1.660000,0.320017,0.040000,9950.143961,223176.502027,-11477.282464,793317.833036,0.000003,-0.000001,0.000015
-2.220000,-1.660000,0.280019,0.040000,9628.445274,2476874.010561,-1818105.112203,1198314.848070,0.000043,-0.000038,0.000023
2.180000,-1.700000,0.300053,0.040000,3076.833595,-611462.260536,637311.845625,-312690.900915,-0.000012,0.000012,-0.000006
2.220000,-1.700000,0.280322,0.040000,3447.995933,-960037.383613,799510.941381,-587274.064173,-0.000017,0.000016,-0.000011
2.220000,-1.660000,0.280019,0.040000,2338.784263,-2293770.786840,1612467.159151,2470504.995228,-0.000039,0.000034,0.000047
2.180000,-1.660000,0.320017,0.040000,2583.227163,3949.032454,-145737.960054,575313.228285,0.000001,-0.000002,0.000011
2.260000,-1.700000,0.240376,0.040000,5068.770699,1181184.102943,-359952.162776,-5189439.964183,0.000018,-0.000011,-0.000098
2.300000,-1.700000,0.200451,0.040000,2343.827178,27317169.361669,-17584590.841562,-15723072.667829,0.000460,-0.000386,-0.000296
2.300000,-1.660000,0.200027,0.040000,33270.573933,-35828612.130742,25409802.806610,-49226225.771667,-0.000616,0.000538,-0.000927
2.260000,-1.660000,0.240022,0.040000,6529.849675,-13540934.481942,11059386.893296,-53346.179492,-0.000241,0.000222,-0.000001
2.340000,-1.700000,0.160563,0.040000,-56211.200265,149897311.792711,-62796711.461582,50907991.502961,0.002332,-0.001675,0.000959
2.380000,-1.700000,0.120749,0.040000,-376649.893248,975690103.025776,-2061283316.961200,1000182982.353918,0.024519,-0.032700,0.018844
2.380000,-1.660000,0.120045,0.040000,-195395.085287,2725450809.678568,-3404154875.361035,-2118001738.183804,0.055185,-0.060300,-0.039904
2.340000,-1.660000,0.160034,0.040000,103684.701798,116698521.424821,-170540443.284263,-385889258.569191,0.002503,-0.002909,-0.007270
2.420000,-1.700000,0.081120,0.040000,-217646.837679,16147176989.546885,-71611556515.220917,-1250128456.575916,0.617716,-1.035709,-0.023553
2.460000,-1.700000,0.042195,0.040000,28953655.100485,16028463357.544727,-226482721218.425934,-4274881402.686436,1.491510,-3.077542,-0.080541
2.460000,-1.660000,0.040135,0.040000,-77920319.258691,32981702856.149395,-113056316437.209991,-62923154386.585793,1.073990,-1.677451,-1.185509
2.420000,-1.660000,0.080067,0.040000,-6571814.990606,19584554617.185642,-45223599241.329758,-23033346802.703930,0.513901,-0.707122,-0.433962
2.500000,-1.700000,0.013433,0.040000,-233761524.753393,23731811744.790733,-119494544655.107330,-9304358397.175783,0.988389,-1.710079,-0.175300
2.500000,-1.660000,0.003284,0.040000,-831599371.591949,186293792989.301758,-377910625801.103333,-101142266935.122635,4.592935,-6.037004,-1.905579
-2.500000,-1.620000,0.006866,0.040000,29765077.438287,48946788245.348122,58637372749.766739,-41923671718.866196,0.314101,0.496678,-0.789866
-2.500000,-1.580000,0.012836,0.040000,-174564758.581697,102842075821.944290,-36279318761.457649,-32944649749.281700,1.561380,-1.059748,-0.620696
-2.460000,-1.620000,0.040585,0.040000,-33829680.462114,28180701294.192554,67500795748.932526,-27434217503.349564,-0.009868,0.730946,-0.516877
-2.420000,-1.620000,0.080294,0.040000,-7636953.278010,4958620054.458182,17414866632.646103,-16178627986.189209,-0.033036,0.201647,-0.304815
-2.420000,-1.580000,0.081023,0.040000,-7995751.585654,12876291517.901045,5878415219.058979,6562710790.604343,0.136592,0.004748,0.123645
-2.460000,-1.580000,0.042009,0.040000,-62894686.446834,45306588592.300285,42986443480.967361,-12779978423.800776,0.354555,0.310842,-0.240782
-2.380000,-1.620000,0.120196,0.040000,-1633577.998046,2355441950.345051,-1721970635.988475,-2170699313.494153,0.040797,-0.036023,-0.040897
-2.340000,-1.620000,0.160147,0.040000,-274315.123671,611305687.396616,-555620784.763344,-141872929.128457,0.011203,-0.010783,-0.002673
-2.340000,-1.580000,0.160514,0.040000,246224.003515,307683693.635601,-270512189.879802,914124476.011480,0.005587,-0.005307,0.017223
-2.380000,-1.580000,0.120685,0.040000,-374964.079556,3088760758.606401,-2220751631.319863,3863674172.378516,0.053288,-0.046746,0.072794
-2.300000,-1.620000,0.200118,0.040000,-15638.162361,121325314.308703,-106512519.444431,38386879.659032,0.002202,-0.002090,0.000723
