x,y,R,s,phi,phi_an
0.830000,-0.550000,0.496150,0.020000,-1.880990,-1.934618
-0.830000,-0.530000,0.485247,0.020000,-1.791151,-1.768656
-0.830000,-0.510000,0.474579,0.020000,-1.692426,-1.607959
-0.850000,-0.510000,0.491791,0.020000,-1.656810,-1.665409
-0.810000,-0.530000,0.468648,0.020000,-1.827615,-1.702210
-0.790000,-0.530000,0.452324,0.020000,-1.861671,-1.635311
-0.790000,-0.510000,0.440860,0.020000,-1.781243,-1.490788
-0.810000,-0.510000,0.457593,0.020000,-1.741027,-1.549700
-0.770000,-0.530000,0.435767,0.020000,-1.889906,-1.568112
-0.750000,-0.530000,0.419007,0.020000,-1.912195,-1.500764
-0.750000,-0.510000,0.408217,0.020000,-1.842572,-1.371617
-0.770000,-0.510000,0.424410,0.020000,-1.814914,-1.431377
-0.730000,-0.530000,0.402542,0.020000,-1.929022,-1.433412
-0.710000,-0.530000,0.386412,0.020000,-1.940821,-1.366199
-0.710000,-0.510000,0.374685,0.020000,-1.881610,-1.251628
-0.730000,-0.510000,0.391299,0.020000,-1.864660,-1.311653
-0.690000,-0.530000,0.370658,0.020000,-1.948011,-1.299262
-0.670000,-0.530000,0.355333,0.020000,-1.950992,-1.232736
-0.670000,-0.510000,0.342543,0.020000,-1.901745,-1.131943
-0.690000,-0.510000,0.358416,0.020000,-1.893839,-1.191680
0.670000,-0.530000,0.354706,0.020000,-1.950992,-1.232736
0.690000,-0.530000,0.370712,0.020000,-1.948011,-1.299262
0.690000,-0.510000,0.359349,0.020000,-1.893839,-1.191680
0.670000,-0.510000,0.342813,0.020000,-1.901745,-1.131943
0.710000,-0.530000,0.387090,0.020000,-1.940821,-1.366199
0.730000,-0.530000,0.403058,0.020000,-1.929022,-1.433412
0.730000,-0.510000,0.391001,0.020000,-1.864660,-1.311653
0.710000,-0.510000,0.374987,0.020000,-1.881610,-1.251628
0.750000,-0.530000,0.418955,0.020000,-1.912195,-1.500764
0.770000,-0.530000,0.435190,0.020000,-1.889906,-1.568112
0.770000,-0.510000,0.424047,0.020000,-1.814914,-1.431377
0.750000,-0.510000,0.407369,0.020000,-1.842572,-1.371617
0.790000,-0.530000,0.451727,0.020000,-1.861671,-1.635311
0.810000,-0.530000,0.468534,0.020000,-1.827615,-1.702210
0.810000,-0.510000,0.458203,0.020000,-1.741027,-1.549700
0.790000,-0.510000,0.441002,0.020000,-1.781243,-1.490788
0.830000,-0.530000,0.485583,0.020000,-1.791151,-1.768656
0.850000,-0.510000,0.491934,0.020000,-1.656810,-1.665409
0.830000,-0.510000,0.475154,0.020000,-1.692426,-1.607959
-0.870000,-0.490000,0.499532,0.020000,-1.372874,-1.550235
-0.870000,-0.470000,0.489399,0.020000,-1.393339,-1.384696
-0.850000,-0.490000,0.482098,0.020000,-1.541816,-1.502013
-0.830000,-0.490000,0.464527,0.020000,-1.603752,-1.452627
-0.830000,-0.470000,0.454988,0.020000,-1.514334,-1.302756
-0.850000,-0.470000,0.472083,0.020000,-1.448756,-1.344400
-0.810000,-0.490000,0.447159,0.020000,-1.656043,-1.402240
-0.790000,-0.490000,0.430020,0.020000,-1.701591,-1.351008
-0.790000,-0.470000,0.419854,0.020000,-1.623055,-1.216067
-0.810000,-0.470000,0.437391,0.020000,-1.572309,-1.259926
-0.770000,-0.490000,0.413139,0.020000,-1.740558,-1.299085
-0.750000,-0.490000,0.396547,0.020000,-1.773401,-1.246621
-0.750000,-0.470000,0.385500,0.020000,-1.704958,-1.125872
-0.770000,-0.470000,0.402546,0.020000,-1.667117,-1.171332
-0.730000,-0.490000,0.380284,0.020000,-1.800570,-1.193761
-0.710000,-0.490000,0.363680,0.020000,-1.822495,-1.140648
-0.710000,-0.470000,0.352338,0.020000,-1.763746,-1.033355
-0.730000,-0.470000,0.368749,0.020000,-1.737025,-1.079832
0.710000,-0.490000,0.363100,0.020000,-1.822495,-1.140648
0.730000,-0.490000,0.379616,0.020000,-1.800570,-1.193761
0.730000,-0.470000,0.368964,0.020000,-1.737025,-1.079832
0.710000,-0.470000,0.351948,0.020000,-1.763746,-1.033355
0.750000,-0.490000,0.396453,0.020000,-1.773401,-1.246621
0.770000,-0.490000,0.413573,0.020000,-1.740558,-1.299085
0.770000,-0.470000,0.403043,0.020000,-1.667117,-1.171332
0.750000,-0.470000,0.386266,0.020000,-1.704958,-1.125872
0.790000,-0.490000,0.430806,0.020000,-1.701591,-1.351008
0.810000,-0.490000,0.447461,0.020000,-1.656043,-1.402240
0.810000,-0.470000,0.436920,0.020000,-1.572309,-1.259926
0.790000,-0.470000,0.419847,0.020000,-1.623055,-1.216067
0.830000,-0.490000,0.464380,0.020000,-1.603752,-1.452627
0.850000,-0.490000,0.481535,0.020000,-1.541816,-1.502013
0.850000,-0.470000,0.471756,0.020000,-1.448756,-1.344400
0.830000,-0.470000,0.454231,0.020000,-1.514334,-1.302756
0.870000,-0.490000,0.498902,0.020000,-1.372874,-1.550235
0.870000,-0.470000,0.489470,0.020000,-1.393339,-1.384696
-0.890000,-0.450000,0.497733,0.020000,-1.164295,-1.256374
-0.870000,-0.450000,0.479885,0.020000,-1.273407,-1.225363
-0.870000,-0.430000,0.471029,0.020000,-1.182916,-1.072324
-0.890000,-0.430000,0.489200,0.020000,-1.102454,-1.095901
-0.850000,-0.450000,0.462213,0.020000,-1.356481,-1.192663
-0.830000,-0.450000,0.444739,0.020000,-1.427160,-1.158438
-0.830000,-0.430000,0.435168,0.020000,-1.341923,-1.019760
-0.850000,-0.430000,0.453012,0.020000,-1.266177,-1.046889
-0.810000,-0.450000,0.427486,0.020000,-1.490146,-1.122850
-0.790000,-0.450000,0.410411,0.020000,-1.545889,-1.086056
-0.790000,-0.430000,0.400093,0.020000,-1.470348,-0.961064
-0.810000,-0.430000,0.417520,0.020000,-1.409808,-0.991099
-0.770000,-0.450000,0.392688,0.020000,-1.594855,-1.048210
-0.750000,-0.450000,0.375193,0.020000,-1.637505,-1.009463
-0.750000,-0.430000,0.365691,0.020000,-1.571290,-0.897481
-0.770000,-0.430000,0.382918,0.020000,-1.524022,-0.929808
-0.730000,-0.450000,0.357961,0.020000,-1.674285,-0.969958
-0.710000,-0.450000,0.341031,0.020000,-1.705622,-0.929840
-0.710000,-0.430000,0.330549,0.020000,-1.648366,-0.830192
-0.730000,-0.430000,0.347989,0.020000,-1.612596,-0.864228
0.710000,-0.450000,0.341605,0.020000,-1.705622,-0.929840
0.730000,-0.450000,0.358701,0.020000,-1.674285,-0.969958
0.730000,-0.430000,0.347770,0.020000,-1.612596,-0.864228
0.710000,-0.430000,0.330932,0.020000,-1.648366,-0.830192
0.750000,-0.450000,0.375358,0.020000,-1.637505,-1.009463
0.770000,-0.450000,0.392328,0.020000,-1.594855,-1.048210
0.770000,-0.430000,0.382359,0.020000,-1.524022,-0.929808
0.750000,-0.430000,0.364926,0.020000,-1.571290,-0.897481
0.790000,-0.450000,0.409571,0.020000,-1.545889,-1.086056
0.810000,-0.450000,0.427055,0.020000,-1.490146,-1.122850
0.810000,-0.430000,0.417915,0.020000,-1.409808,-0.991099
0.790000,-0.430000,0.400032,0.020000,-1.470348,-0.961064
0.830000,-0.450000,0.444751,0.020000,-1.427160,-1.158438
0.850000,-0.450000,0.462634,0.020000,-1.356481,-1.192663
0.850000,-0.430000,0.453472,0.020000,-1.266177,-1.046889
0.830000,-0.430000,0.435982,0.020000,-1.341923,-1.019760
0.870000,-0.450000,0.480685,0.020000,-1.273407,-1.225363
0.890000,-0.450000,0.498163,0.020000,-1.164295,-1.256374
0.890000,-0.430000,0.488909,0.020000,-1.102454,-1.095901
0.870000,-0.430000,0.471099,0.020000,-1.182916,-1.072324
-0.910000,-0.410000,0.498822,0.020000,-0.915178,-0.956436
-0.910000,-0.390000,0.490472,0.020000,-0.786283,-0.802564
-0.890000,-0.410000,0.480883,0.020000,-0.987655,-0.942144
-0.870000,-0.410000,0.462868,0.020000,-1.089428,-0.925663
-0.870000,-0.390000,0.454106,0.020000,-0.999989,-0.785462
-0.890000,-0.390000,0.472216,0.020000,-0.898541,-0.795184
-0.850000,-0.410000,0.444521,0.020000,-1.178502,-0.907163
-0.830000,-0.410000,0.426322,0.020000,-1.258975,-0.886808
-0.830000,-0.390000,0.418245,0.020000,-1.178527,-0.759663
-0.850000,-0.390000,0.436162,0.020000,-1.093494,-0.773566
-0.810000,-0.410000,0.408291,0.020000,-1.331536,-0.864760
-0.790000,-0.410000,0.390453,0.020000,-1.396671,-0.841176
-0.790000,-0.390000,0.381618,0.020000,-1.325086,-0.726472
-0.810000,-0.390000,0.399851,0.020000,-1.255559,-0.743912
-0.770000,-0.410000,0.372834,0.020000,-1.454856,-0.816210
-0.750000,-0.410000,0.355467,0.020000,-1.506548,-0.790011
-0.750000,-0.390000,0.345739,0.020000,-1.443503,-0.687134
-0.770000,-0.390000,0.363571,0.020000,-1.387581,-0.707496
0.750000,-0.410000,0.355314,0.020000,-1.506548,-0.790011
0.770000,-0.410000,0.373196,0.020000,-1.454856,-0.816210
0.770000,-0.390000,0.364113,0.020000,-1.387581,-0.707496
0.750000,-0.390000,0.346591,0.020000,-1.443503,-0.687134
0.790000,-0.410000,0.391284,0.020000,-1.396671,-0.841176
0.810000,-0.410000,0.408788,0.020000,-1.331536,-0.864760
0.810000,-0.390000,0.399466,0.020000,-1.255559,-0.743912
0.790000,-0.390000,0.381675,0.020000,-1.325086,-0.726472
0.830000,-0.410000,0.426386,0.020000,-1.258975,-0.886808
0.850000,-0.410000,0.444188,0.020000,-1.178502,-0.907163
0.850000,-0.390000,0.435624,0.020000,-1.093494,-0.773566
0.830000,-0.390000,0.417458,0.020000,-1.178527,-0.759663
0.870000,-0.410000,0.462169,0.020000,-1.089428,-0.925663
0.890000,-0.410000,0.480310,0.020000,-0.987655,-0.942144
0.890000,-0.390000,0.472402,0.020000,-0.898541,-0.795184
0.870000,-0.390000,0.453945,0.020000,-0.999989,-0.785462
0.910000,-0.410000,0.498593,0.020000,-0.915178,-0.956436
0.910000,-0.390000,0.490980,0.020000,-0.786283,-0.802564
-0.910000,-0.370000,0.482807,0.020000,-0.688703,-0.655911
-0.910000,-0.350000,0.475859,0.020000,-0.598681,-0.516551
-0.930000,-0.350000,0.494790,0.020000,-0.435418,-0.508345
-0.890000,-0.370000,0.464249,0.020000,-0.806104,-0.655098
-0.870000,-0.370000,0.445816,0.020000,-0.913482,-0.651796
-0.870000,-0.350000,0.438282,0.020000,-0.830382,-0.524739
-0.890000,-0.350000,0.457019,0.020000,-0.719167,-0.521958
-0.850000,-0.370000,0.427524,0.020000,-1.011435,-0.646175
-0.830000,-0.370000,0.409391,0.020000,-1.100800,-0.638400
-0.830000,-0.350000,0.401174,0.020000,-1.026001,-0.523094
-0.850000,-0.350000,0.419661,0.020000,-0.932516,-0.525063
-0.810000,-0.370000,0.391441,0.020000,-1.182094,-0.628632
-0.790000,-0.370000,0.373645,0.020000,-1.255806,-0.617029
-0.790000,-0.350000,0.364678,0.020000,-1.189034,-0.512920
-0.810000,-0.350000,0.382838,0.020000,-1.111344,-0.518994
-0.770000,-0.370000,0.355193,0.020000,-1.322411,-0.603744
-0.750000,-0.370000,0.336918,0.020000,-1.382365,-0.588927
-0.750000,-0.350000,0.328998,0.020000,-1.323332,-0.495463
-0.770000,-0.350000,0.346720,0.020000,-1.259545,-0.505026
0.750000,-0.370000,0.336967,0.020000,-1.382365,-0.588927
0.770000,-0.370000,0.354745,0.020000,-1.322411,-0.603744
0.770000,-0.350000,0.346280,0.020000,-1.259545,-0.505026
0.750000,-0.350000,0.328043,0.020000,-1.323332,-0.495463
0.790000,-0.370000,0.372749,0.020000,-1.255806,-0.617029
0.810000,-0.370000,0.390946,0.020000,-1.182094,-0.628632
0.810000,-0.350000,0.383282,0.020000,-1.111344,-0.518994
0.790000,-0.350000,0.364702,0.020000,-1.189034,-0.512920
0.830000,-0.370000,0.409312,0.020000,-1.100800,-0.638400
0.850000,-0.370000,0.427825,0.020000,-1.011435,-0.646175
0.850000,-0.350000,0.420219,0.020000,-0.932516,-0.525063
0.830000,-0.350000,0.401998,0.020000,-1.026001,-0.523094
0.870000,-0.370000,0.446466,0.020000,-0.913482,-0.651796
0.890000,-0.370000,0.464917,0.020000,-0.806104,-0.655098
0.890000,-0.350000,0.456890,0.020000,-0.719167,-0.521958
0.870000,-0.350000,0.438482,0.020000,-0.830382,-0.524739
0.910000,-0.370000,0.483146,0.020000,-0.688703,-0.655911
0.930000,-0.350000,0.494077,0.020000,-0.435418,-0.508345
0.910000,-0.350000,0.475427,0.020000,-0.598681,-0.516551
-0.950000,-0.310000,0.499699,0.020000,0.005921,-0.217022
-0.930000,-0.330000,0.487472,0.020000,-0.383744,-0.370340
-0.910000,-0.330000,0.468840,0.020000,-0.510111,-0.384552
-0.910000,-0.310000,0.461803,0.020000,-0.426994,-0.259980
-0.930000,-0.310000,0.480708,0.020000,-0.284847,-0.240115
-0.890000,-0.330000,0.450324,0.020000,-0.635462,-0.395835
-0.870000,-0.330000,0.431544,0.020000,-0.750832,-0.404360
-0.870000,-0.310000,0.424293,0.020000,-0.675030,-0.290724
-0.890000,-0.310000,0.442993,0.020000,-0.555893,-0.276792
-0.850000,-0.330000,0.412620,0.020000,-0.856935,-0.410298
-0.830000,-0.330000,0.393802,0.020000,-0.954322,-0.413812
-0.830000,-0.310000,0.387282,0.020000,-0.885945,-0.310621
-0.850000,-0.310000,0.405716,0.020000,-0.784875,-0.301946
-0.810000,-0.330000,0.375106,0.020000,-1.043500,-0.415065
-0.790000,-0.330000,0.356552,0.020000,-1.124960,-0.414214
-0.790000,-0.310000,0.349383,0.020000,-1.063761,-0.320976
-0.810000,-0.310000,0.368298,0.020000,-0.978744,-0.316912
0.790000,-0.330000,0.357405,0.020000,-1.124960,-0.414214
0.810000,-0.330000,0.375527,0.020000,-1.043500,-0.415065
0.810000,-0.310000,0.367724,0.020000,-0.978744,-0.316912
0.790000,-0.310000,0.349197,0.020000,-1.063761,-0.320976
0.830000,-0.330000,0.393831,0.020000,-0.954322,-0.413812
0.850000,-0.330000,0.412292,0.020000,-0.856935,-0.410298
0.850000,-0.310000,0.405198,0.020000,-0.784875,-0.301946
0.830000,-0.310000,0.386398,0.020000,-0.885945,-0.310621
0.870000,-0.330000,0.430891,0.020000,-0.750832,-0.404360
0.890000,-0.330000,0.449610,0.020000,-0.635462,-0.395835
0.890000,-0.310000,0.443114,0.020000,-0.555893,-0.276792
0.870000,-0.310000,0.424108,0.020000,-0.675030,-0.290724
0.910000,-0.330000,0.468435,0.020000,-0.510111,-0.384552
0.930000,-0.330000,0.487353,0.020000,-0.383744,-0.370340
0.930000,-0.310000,0.481367,0.020000,-0.284847,-0.240115
0.910000,-0.310000,0.462203,0.020000,-0.426994,-0.259980
0.950000,-0.310000,0.500380,0.020000,0.005921,-0.217022
-0.950000,-0.290000,0.493913,0.020000,-0.085579,-0.089224
-0.950000,-0.270000,0.488760,0.020000,0.046727,0.030314
-0.930000,-0.290000,0.474691,0.020000,-0.205632,-0.117732
-0.910000,-0.290000,0.455535,0.020000,-0.347773,-0.142896
-0.910000,-0.270000,0.450071,0.020000,-0.273272,-0.033358
-0.930000,-0.270000,0.469449,0.020000,-0.126408,-0.003248
-0.890000,-0.290000,0.436456,0.020000,-0.480421,-0.164892
-0.870000,-0.290000,0.417463,0.020000,-0.603145,-0.183893
-0.870000,-0.270000,0.411493,0.020000,-0.535339,-0.083924
-0.890000,-0.270000,0.430749,0.020000,-0.409275,-0.060192
-0.850000,-0.290000,0.398568,0.020000,-0.716509,-0.200068
-0.830000,-0.290000,0.379787,0.020000,-0.821040,-0.213582
-0.830000,-0.270000,0.373215,0.020000,-0.759765,-0.122752
-0.850000,-0.270000,0.392311,0.020000,-0.651995,-0.104722
-0.810000,-0.290000,0.361136,0.020000,-0.917242,-0.224596
-0.790000,-0.290000,0.342638,0.020000,-1.005603,-0.233268
-0.790000,-0.270000,0.335338,0.020000,-0.950642,-0.151147
-0.810000,-0.270000,0.354218,0.020000,-0.859152,-0.138175
0.790000,-0.290000,0.341964,0.020000,-1.005603,-0.233268
0.810000,-0.290000,0.360862,0.020000,-0.917242,-0.224596
0.810000,-0.270000,0.354996,0.020000,-0.859152,-0.138175
0.790000,-0.270000,0.335768,0.020000,-0.950642,-0.151147
0.830000,-0.290000,0.379873,0.020000,-0.821040,-0.213582
0.850000,-0.290000,0.398981,0.020000,-0.716509,-0.200068
0.850000,-0.270000,0.392731,0.020000,-0.651995,-0.104722
0.830000,-0.270000,0.373969,0.020000,-0.759765,-0.122752
0.870000,-0.290000,0.418172,0.020000,-0.603145,-0.183893
0.890000,-0.290000,0.437169,0.020000,-0.480421,-0.164892
0.890000,-0.270000,0.430590,0.020000,-0.409275,-0.060192
0.870000,-0.270000,0.411610,0.020000,-0.535339,-0.083924
0.910000,-0.290000,0.455962,0.020000,-0.347773,-0.142896
0.930000,-0.290000,0.474855,0.020000,-0.205632,-0.117732
0.930000,-0.270000,0.468805,0.020000,-0.126408,-0.003248
0.910000,-0.270000,0.449659,0.020000,-0.273272,-0.033358
0.950000,-0.290000,0.493834,0.020000,-0.085579,-0.089224
0.950000,-0.270000,0.488020,0.020000,0.046727,0.030314
-0.950000,-0.250000,0.482918,0.020000,0.100889,0.141537
-0.950000,-0.230000,0.477842,0.020000,0.181036,0.244398
-0.970000,-0.230000,0.497307,0.020000,0.410702,0.290808
-0.930000,-0.250000,0.463710,0.020000,-0.053824,0.103283
-0.910000,-0.250000,0.444573,0.020000,-0.203407,0.068581
-0.910000,-0.230000,0.439054,0.020000,-0.138401,0.162870
-0.930000,-0.230000,0.458422,0.020000,0.014361,0.201812
-0.890000,-0.250000,0.425516,0.020000,-0.342585,0.037254
-0.870000,-0.250000,0.406420,0.020000,-0.471762,0.009129
-0.870000,-0.230000,0.400505,0.020000,-0.412553,0.095216
-0.890000,-0.230000,0.419746,0.020000,-0.280497,0.127396
-0.850000,-0.250000,0.386987,0.020000,-0.591482,-0.015963
-0.830000,-0.250000,0.367614,0.020000,-0.702266,-0.038186
-0.830000,-0.230000,0.362272,0.020000,-0.648679,0.040068
-0.850000,-0.230000,0.381343,0.020000,-0.535107,0.066162
0.830000,-0.250000,0.367347,0.020000,-0.702266,-0.038186
0.850000,-0.250000,0.386431,0.020000,-0.591482,-0.015963
0.850000,-0.230000,0.381078,0.020000,-0.535107,0.066162
0.830000,-0.230000,0.361712,0.020000,-0.648679,0.040068
0.870000,-0.250000,0.405604,0.020000,-0.471762,0.009129
0.890000,-0.250000,0.424852,0.020000,-0.342585,0.037254
0.890000,-0.230000,0.419989,0.020000,-0.280497,0.127396
0.870000,-0.230000,0.400507,0.020000,-0.412553,0.095216
0.910000,-0.250000,0.444167,0.020000,-0.203407,0.068581
0.930000,-0.250000,0.463540,0.020000,-0.053824,0.103283
0.930000,-0.230000,0.459087,0.020000,0.014361,0.201812
0.910000,-0.230000,0.439518,0.020000,-0.138401,0.162870
0.950000,-0.250000,0.482965,0.020000,0.100889,0.141537
0.970000,-0.230000,0.497868,0.020000,0.410702,0.290808
0.950000,-0.230000,0.478606,0.020000,0.181036,0.244398
-0.970000,-0.210000,0.493191,0.020000,0.395434,0.389313
-0.950000,-0.210000,0.473556,0.020000,0.242340,0.338848
-0.950000,-0.190000,0.469966,0.020000,0.304337,0.424846
-0.970000,-0.190000,0.489424,0.020000,0.499320,0.478998
-0.930000,-0.210000,0.453953,0.020000,0.077029,0.292292
-0.910000,-0.210000,0.434387,0.020000,-0.078356,0.249464
-0.910000,-0.190000,0.430598,0.020000,-0.023398,0.328320
-0.930000,-0.190000,0.450330,0.020000,0.134520,0.374681
-0.890000,-0.210000,0.414861,0.020000,-0.223137,0.210188
-0.870000,-0.210000,0.395383,0.020000,-0.357838,0.174291
-0.870000,-0.190000,0.391217,0.020000,-0.307732,0.246312
-0.890000,-0.190000,0.410893,0.020000,-0.170625,0.285588
-0.850000,-0.210000,0.375960,0.020000,-0.482994,0.141604
-0.830000,-0.210000,0.356600,0.020000,-0.599128,0.111962
-0.830000,-0.190000,0.351976,0.020000,-0.553726,0.177455
-0.850000,-0.190000,0.371576,0.020000,-0.435260,0.210322
0.830000,-0.210000,0.357109,0.020000,-0.599128,0.111962
0.850000,-0.210000,0.376712,0.020000,-0.482994,0.141604
0.850000,-0.190000,0.371632,0.020000,-0.435260,0.210322
0.830000,-0.190000,0.352279,0.020000,-0.553726,0.177455
0.870000,-0.210000,0.396198,0.020000,-0.357838,0.174291
0.890000,-0.210000,0.415430,0.020000,-0.223137,0.210188
0.890000,-0.190000,0.410523,0.020000,-0.170625,0.285588
0.870000,-0.190000,0.391050,0.020000,-0.307732,0.246312
0.910000,-0.210000,0.434732,0.020000,-0.078356,0.249464
0.930000,-0.210000,0.454094,0.020000,0.077029,0.292292
0.930000,-0.190000,0.449609,0.020000,0.134520,0.374681
0.910000,-0.190000,0.430045,0.020000,-0.023398,0.328320
0.950000,-0.210000,0.473509,0.020000,0.242340,0.338848
0.970000,-0.210000,0.492971,0.020000,0.395434,0.389313
0.970000,-0.190000,0.488843,0.020000,0.499320,0.478998
0.950000,-0.190000,0.469210,0.020000,0.304337,0.424846
-0.970000,-0.170000,0.485285,0.020000,0.533527,0.559824
-0.950000,-0.170000,0.465654,0.020000,0.357547,0.502354
-0.950000,-0.150000,0.462168,0.020000,0.406609,0.571338
-0.970000,-0.150000,0.481941,0.020000,0.596115,0.631756
-0.930000,-0.170000,0.446055,0.020000,0.186490,0.448940
-0.910000,-0.170000,0.426494,0.020000,0.026366,0.399400
-0.910000,-0.150000,0.422685,0.020000,0.070841,0.462669
-0.930000,-0.150000,0.442415,0.020000,0.232973,0.515035
-0.890000,-0.170000,0.406976,0.020000,-0.123064,0.353557
-0.870000,-0.170000,0.387506,0.020000,-0.262342,0.311240
-0.870000,-0.150000,0.383310,0.020000,-0.221760,0.369041
-0.890000,-0.150000,0.402982,0.020000,-0.080550,0.414062
-0.850000,-0.170000,0.368094,0.020000,-0.392006,0.272278
-0.830000,-0.170000,0.348440,0.020000,-0.512575,0.236508
-0.830000,-0.150000,0.344079,0.020000,-0.475768,0.289086
-0.850000,-0.150000,0.363674,0.020000,-0.353327,0.327438
0.830000,-0.170000,0.347632,0.020000,-0.512575,0.236508
0.850000,-0.170000,0.367230,0.020000,-0.392006,0.272278
0.850000,-0.150000,0.363875,0.020000,-0.353327,0.327437
0.830000,-0.150000,0.344087,0.020000,-0.475768,0.289086
0.870000,-0.170000,0.386869,0.020000,-0.262342,0.311240
0.890000,-0.170000,0.406543,0.020000,-0.123064,0.353557
0.890000,-0.150000,0.403515,0.020000,-0.080550,0.414062
0.870000,-0.150000,0.383686,0.020000,-0.221760,0.369041
0.910000,-0.170000,0.426247,0.020000,0.026366,0.399400
0.930000,-0.170000,0.445978,0.020000,0.186490,0.448940
0.930000,-0.150000,0.443219,0.020000,0.232973,0.515035
0.910000,-0.150000,0.423360,0.020000,0.070841,0.462669
0.950000,-0.170000,0.465731,0.020000,0.357547,0.502354
0.970000,-0.170000,0.485505,0.020000,0.533527,0.559824
0.970000,-0.150000,0.482517,0.020000,0.596115,0.631756
0.950000,-0.150000,0.462887,0.020000,0.406609,0.571337
-0.990000,-0.130000,0.499300,0.020000,0.795015,0.762117
-0.990000,-0.110000,0.496973,0.020000,0.889918,0.818432
-0.970000,-0.130000,0.479409,0.020000,0.633592,0.694764
-0.950000,-0.130000,0.459526,0.020000,0.448889,0.631765
-0.950000,-0.110000,0.457410,0.020000,0.485754,0.683610
-0.970000,-0.110000,0.477182,0.020000,0.675884,0.748821
-0.930000,-0.130000,0.439655,0.020000,0.273806,0.572936
-0.910000,-0.130000,0.419795,0.020000,0.109941,0.518097
-0.910000,-0.110000,0.417844,0.020000,0.143593,0.565656
-0.930000,-0.110000,0.437659,0.020000,0.308961,0.622615
-0.890000,-0.130000,0.399950,0.020000,-0.043168,0.467070
-0.870000,-0.130000,0.380121,0.020000,-0.186071,0.419684
-0.870000,-0.110000,0.377965,0.020000,-0.155346,0.463142
-0.890000,-0.110000,0.397901,0.020000,-0.010990,0.512556
-0.850000,-0.130000,0.360311,0.020000,-0.319304,0.375769
