x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
-1.820000,-1.780000,0.222036,0.040000,-1751.923686,-15.685411,15.713425,-2.892106,-0.000000,0.000000,-0.000000
-1.780000,-1.780000,0.222036,0.040000,-1752.176202,-14.076083,13.882742,-9.219447,-0.000000,0.000000,-0.000000
-1.780000,-1.740000,0.261725,0.040000,-1752.097207,-16.039697,14.823422,-7.173776,-0.000000,0.000000,-0.000000
-1.820000,-1.740000,0.261725,0.040000,-1751.856013,-17.574407,16.126557,-9.177664,-0.000000,0.000000,-0.000000
-1.740000,-1.780000,0.220227,0.040000,-1752.404435,-23.507501,20.563722,-1.982562,-0.000000,0.000000,-0.000000
-1.700000,-1.780000,0.225610,0.040000,-1752.604308,-3.916496,5.232365,-3.325301,-0.000000,0.000000,-0.000000
-1.700000,-1.740000,0.264764,0.040000,-1752.511048,-12.377050,11.380329,-4.293182,-0.000000,0.000000,-0.000000
-1.740000,-1.740000,0.260192,0.040000,-1752.314945,-15.487850,13.824426,-5.754370,-0.000000,0.000000,-0.000000
-1.660000,-1.780000,0.220227,0.040000,-1752.789815,-20.927422,17.778852,-5.082993,-0.000000,0.000000,-0.000000
-1.620000,-1.780000,0.222036,0.040000,-1752.951847,-8.589411,8.072183,2.487152,-0.000000,0.000000,0.000000
-1.620000,-1.740000,0.261725,0.040000,-1752.848628,-10.725164,9.589333,-2.285163,-0.000000,0.000000,-0.000000
-1.660000,-1.740000,0.260192,0.040000,-1752.688601,-12.864300,11.280204,-3.811709,-0.000000,0.000000,-0.000000
-1.580000,-1.780000,0.222036,0.040000,-1753.099459,-7.282593,6.833197,-4.825970,-0.000000,0.000000,-0.000000
-1.540000,-1.780000,0.220227,0.040000,-1753.234411,-17.906139,14.601822,2.450904,-0.000000,0.000000,0.000000
-1.540000,-1.740000,0.260192,0.040000,-1753.124592,-9.993153,8.566512,-1.229343,-0.000000,0.000000,-0.000000
-1.580000,-1.740000,0.261725,0.040000,-1752.993440,-9.609799,8.353372,-2.382770,-0.000000,0.000000,-0.000000
-1.500000,-1.780000,0.225610,0.040000,-1753.351217,1.813082,-0.517668,0.292415,0.000000,-0.000000,0.000000
-1.460000,-1.780000,0.220227,0.040000,-1753.462639,-15.956823,12.748901,-2.019212,-0.000000,0.000000,-0.000000
-1.460000,-1.740000,0.260192,0.040000,-1753.350531,-8.484919,7.024078,-0.872341,-0.000000,0.000000,-0.000000
-1.500000,-1.740000,0.264764,0.040000,-1753.242902,-7.222688,6.138678,-1.129744,-0.000000,0.000000,-0.000000
-1.420000,-1.780000,0.222036,0.040000,-1753.558488,-3.560615,3.230354,4.310882,-0.000000,0.000000,0.000000
-1.380000,-1.780000,0.222036,0.040000,-1753.646878,-3.109787,2.721749,-3.943537,-0.000000,0.000000,-0.000000
-1.380000,-1.740000,0.261725,0.040000,-1753.535844,-6.130816,4.941103,-0.612618,-0.000000,0.000000,-0.000000
-1.420000,-1.740000,0.261725,0.040000,-1753.447659,-6.613230,5.345800,-0.308910,-0.000000,0.000000,-0.000000
-1.340000,-1.780000,0.220227,0.040000,-1753.728754,-14.062825,10.886156,2.333783,-0.000000,0.000000,0.000000
-1.300000,-1.780000,0.225610,0.040000,-1753.797913,4.644882,-3.437147,-0.167202,0.000000,-0.000000,-0.000000
-1.300000,-1.740000,0.264764,0.040000,-1753.688241,-4.472008,3.482881,-0.107265,-0.000000,0.000000,-0.000000
-1.340000,-1.740000,0.260192,0.040000,-1753.615965,-6.728438,5.202546,-0.108636,-0.000000,0.000000,-0.000000
-1.260000,-1.780000,0.220227,0.040000,-1753.866502,-13.549606,10.248021,-2.501841,-0.000000,0.000000,-0.000000
-1.220000,-1.780000,0.222036,0.040000,-1753.923789,-1.888682,1.310437,4.360681,-0.000000,0.000000,0.000000
-1.220000,-1.740000,0.261725,0.040000,-1753.813853,-4.434195,3.296295,0.393191,-0.000000,0.000000,0.000000
-1.260000,-1.740000,0.260192,0.040000,-1753.754301,-5.899975,4.418605,-0.198667,-0.000000,0.000000,-0.000000
-1.180000,-1.780000,0.222036,0.040000,-1753.977416,-1.483540,0.932969,-3.303047,-0.000000,0.000000,-0.000000
-1.140000,-1.780000,0.220227,0.040000,-1754.027915,-12.629137,9.290198,3.531542,-0.000000,0.000000,0.000000
-1.140000,-1.740000,0.260192,0.040000,-1753.917368,-4.975241,3.542020,0.479043,-0.000000,0.000000,0.000000
-1.180000,-1.740000,0.261725,0.040000,-1753.868039,-4.066920,2.886865,-0.067856,-0.000000,0.000000,-0.000000
-1.100000,-1.780000,0.225610,0.040000,-1754.068722,6.401062,-5.173860,1.160017,0.000000,-0.000000,0.000000
-1.060000,-1.780000,0.220227,0.040000,-1754.111665,-11.767300,8.540774,-1.433356,-0.000000,0.000000,-0.000000
-1.060000,-1.740000,0.260192,0.040000,-1754.002467,-4.464255,2.995177,0.203824,-0.000000,0.000000,0.000000
-1.100000,-1.740000,0.264764,0.040000,-1753.961731,-2.793993,1.766843,0.345089,-0.000000,0.000000,0.000000
-1.020000,-1.780000,0.222036,0.040000,-1754.145731,0.092876,-0.470757,4.766210,0.000000,-0.000000,0.000000
-0.980000,-1.780000,0.222036,0.040000,-1754.178315,0.242255,-0.638962,-3.668032,0.000000,-0.000000,-0.000000
-0.980000,-1.740000,0.261725,0.040000,-1754.072319,-2.892087,1.693926,0.046642,-0.000000,0.000000,0.000000
-1.020000,-1.740000,0.261725,0.040000,-1754.039026,-3.056649,1.831746,0.615303,-0.000000,0.000000,0.000000
-0.940000,-1.780000,0.220227,0.040000,-1754.209731,-11.132661,7.921851,2.527136,-0.000000,0.000000,0.000000
-0.900000,-1.780000,0.225610,0.040000,-1754.233217,7.343413,-6.138817,-0.087482,0.000000,-0.000000,-0.000000
-0.900000,-1.740000,0.264764,0.040000,-1754.129732,-1.849481,0.852308,0.274237,-0.000000,0.000000,0.000000
-0.940000,-1.740000,0.260192,0.040000,-1754.102652,-3.856481,2.362669,0.450605,-0.000000,0.000000,0.000000
-0.860000,-1.780000,0.220227,0.040000,-1754.260430,-11.182172,7.856122,-2.474735,-0.000000,0.000000,-0.000000
-0.820000,-1.780000,0.222036,0.040000,-1754.280201,0.294876,-0.873631,4.315829,0.000000,-0.000000,0.000000
-0.820000,-1.740000,0.261725,0.040000,-1754.176962,-2.300508,1.155190,0.588009,-0.000000,0.000000,0.000000
-0.860000,-1.740000,0.260192,0.040000,-1754.154734,-3.568565,2.111686,0.116407,-0.000000,0.000000,0.000000
-0.780000,-1.780000,0.222036,0.040000,-1754.299788,0.440679,-1.008648,-3.380623,0.000000,-0.000000,-0.000000
-0.740000,-1.780000,0.220227,0.040000,-1754.319380,-10.853382,7.515242,3.407332,-0.000000,0.000000,0.000000
-0.740000,-1.740000,0.260192,0.040000,-1754.215616,-3.232237,1.792323,0.547547,-0.000000,0.000000,0.000000
-0.780000,-1.740000,0.261725,0.040000,-1754.197193,-2.165722,1.004591,0.082642,-0.000000,0.000000,0.000000
-0.700000,-1.780000,0.225610,0.040000,-1754.332104,7.970628,-6.756045,1.016742,0.000000,-0.000000,0.000000
-0.660000,-1.780000,0.220227,0.040000,-1754.349516,-10.316649,7.091863,-1.607168,-0.000000,0.000000,-0.000000
-0.660000,-1.740000,0.260192,0.040000,-1754.246911,-3.036147,1.561136,0.186515,-0.000000,0.000000,0.000000
-0.700000,-1.740000,0.264764,0.040000,-1754.231830,-1.238350,0.225963,0.383982,-0.000000,0.000000,0.000000
-0.620000,-1.780000,0.222036,0.040000,-1754.360356,1.375476,-1.762932,4.581696,0.000000,-0.000000,0.000000
-0.580000,-1.780000,0.222036,0.040000,-1754.371798,1.430163,-1.824467,-3.871751,0.000000,-0.000000,-0.000000
-0.580000,-1.740000,0.261725,0.040000,-1754.272025,-1.720318,0.516942,-0.029065,-0.000000,0.000000,-0.000000
-0.620000,-1.740000,0.261725,0.040000,-1754.260078,-1.781159,0.567879,0.578183,-0.000000,0.000000,0.000000
-0.540000,-1.780000,0.220227,0.040000,-1754.383957,-10.083624,6.865343,2.317224,-0.000000,0.000000,0.000000
-0.500000,-1.780000,0.225610,0.040000,-1754.389892,8.315502,-7.108283,-0.308599,0.000000,-0.000000,-0.000000
-0.500000,-1.740000,0.264764,0.040000,-1754.292140,-0.888650,-0.113119,0.158783,-0.000000,0.000000,0.000000
-0.540000,-1.740000,0.260192,0.040000,-1754.282869,-2.810285,1.325732,0.361629,-0.000000,0.000000,0.000000
-0.460000,-1.780000,0.220227,0.040000,-1754.401095,-10.324799,6.992974,-2.699377,-0.000000,0.000000,-0.000000
-0.420000,-1.780000,0.222036,0.040000,-1754.406249,1.087609,-1.663866,4.084923,0.000000,-0.000000,0.000000
-0.420000,-1.740000,0.261725,0.040000,-1754.308175,-1.515204,0.365801,0.445542,-0.000000,0.000000,0.000000
-0.460000,-1.740000,0.260192,0.040000,-1754.300856,-2.712032,1.262638,-0.007901,-0.000000,0.000000,-0.000000
-0.380000,-1.780000,0.222036,0.040000,-1754.412475,1.138289,-1.710685,-3.613000,0.000000,-0.000000,-0.000000
-0.340000,-1.780000,0.220227,0.040000,-1754.419838,-10.210949,6.875114,3.171371,-0.000000,0.000000,0.000000
-0.340000,-1.740000,0.260192,0.040000,-1754.320625,-2.594749,1.151180,0.386807,-0.000000,0.000000,0.000000
-0.380000,-1.740000,0.261725,0.040000,-1754.314743,-1.468018,0.313029,-0.065659,-0.000000,0.000000,-0.000000
-0.300000,-1.780000,0.225610,0.040000,-1754.421351,8.532581,-7.321503,0.780796,0.000000,-0.000000,0.000000
-0.260000,-1.780000,0.220227,0.040000,-1754.428465,-9.801734,6.579146,-1.845098,-0.000000,0.000000,-0.000000
-0.260000,-1.740000,0.260192,0.040000,-1754.329765,-2.524884,1.046582,0.013523,-0.000000,0.000000,0.000000
-0.300000,-1.740000,0.264764,0.040000,-1754.325307,-0.675505,-0.331774,0.219462,-0.000000,-0.000000,0.000000
-0.220000,-1.780000,0.222036,0.040000,-1754.429821,1.820478,-2.210867,4.344464,0.000000,-0.000000,0.000000
-0.180000,-1.780000,0.222036,0.040000,-1754.432503,1.834760,-2.226932,-4.109766,0.000000,-0.000000,-0.000000
-0.180000,-1.740000,0.261725,0.040000,-1754.335970,-1.318628,0.112255,-0.210162,-0.000000,0.000000,-0.000000
-0.220000,-1.740000,0.261725,0.040000,-1754.333116,-1.334563,0.125596,0.402779,-0.000000,0.000000,0.000000
-0.140000,-1.780000,0.220227,0.040000,-1754.436541,-9.740864,6.520048,2.079978,-0.000000,0.000000,0.000000
-0.100000,-1.780000,0.225610,0.040000,-1754.434912,8.622543,-7.413301,-0.545828,0.000000,-0.000000,-0.000000
-0.100000,-1.740000,0.264764,0.040000,-1754.339725,-0.583884,-0.420665,-0.027579,-0.000000,-0.000000,-0.000000
-0.140000,-1.740000,0.260192,0.040000,-1754.338355,-2.465619,0.984777,0.179015,-0.000000,0.000000,0.000000
-0.060000,-1.780000,0.220227,0.040000,-1754.439035,-10.073154,6.739119,-2.935937,-0.000000,0.000000,-0.000000
-0.020000,-1.780000,0.222036,0.040000,-1754.437521,1.306604,-1.880968,3.848665,0.000000,-0.000000,0.000000
-0.020000,-1.740000,0.261725,0.040000,-1754.341330,-1.298000,0.145961,0.255868,-0.000000,0.000000,0.000000
-0.060000,-1.740000,0.260192,0.040000,-1754.341021,-2.458544,1.012420,-0.195189,-0.000000,0.000000,-0.000000
0.020000,-1.780000,0.222036,0.040000,-1754.437421,1.306608,-1.880972,-3.848659,0.000000,-0.000000,-0.000000
0.060000,-1.780000,0.220227,0.040000,-1754.438737,-10.073154,6.739120,2.935939,-0.000000,0.000000,0.000000
0.060000,-1.740000,0.260192,0.040000,-1754.340722,-2.458543,1.012419,0.195193,-0.000000,0.000000,0.000000
0.020000,-1.740000,0.261725,0.040000,-1754.341231,-1.297999,0.145960,-0.255864,-0.000000,0.000000,-0.000000
0.100000,-1.780000,0.225610,0.040000,-1754.434414,8.622542,-7.413300,0.545835,0.000000,-0.000000,0.000000
0.140000,-1.780000,0.220227,0.040000,-1754.435844,-9.740857,6.520042,-2.079975,-0.000000,0.000000,-0.000000
0.140000,-1.740000,0.260192,0.040000,-1754.337658,-2.465617,0.984775,-0.179011,-0.000000,0.000000,-0.000000
0.100000,-1.740000,0.264764,0.040000,-1754.339227,-0.583883,-0.420666,0.027583,-0.000000,-0.000000,0.000000
0.180000,-1.780000,0.222036,0.040000,-1754.431607,1.834757,-2.226929,4.109769,0.000000,-0.000000,0.000000
0.220000,-1.780000,0.222036,0.040000,-1754.428726,1.820482,-2.210871,-4.344456,0.000000,-0.000000,-0.000000
0.220000,-1.740000,0.261725,0.040000,-1754.332021,-1.334561,0.125593,-0.402775,-0.000000,0.000000,-0.000000
0.180000,-1.740000,0.261725,0.040000,-1754.335074,-1.318626,0.112253,0.210166,-0.000000,0.000000,0.000000
0.260000,-1.780000,0.220227,0.040000,-1754.427170,-9.801728,6.579141,1.845099,-0.000000,0.000000,0.000000
0.300000,-1.780000,0.225610,0.040000,-1754.419858,8.532575,-7.321499,-0.780788,0.000000,-0.000000,-0.000000
0.300000,-1.740000,0.264764,0.040000,-1754.323814,-0.675503,-0.331776,-0.219457,-0.000000,-0.000000,-0.000000
0.260000,-1.740000,0.260192,0.040000,-1754.328470,-2.524880,1.046579,-0.013520,-0.000000,0.000000,-0.000000
0.340000,-1.780000,0.220227,0.040000,-1754.418146,-10.210935,6.875102,-3.171366,-0.000000,0.000000,-0.000000
0.380000,-1.780000,0.222036,0.040000,-1754.410583,1.138286,-1.710683,3.613001,0.000000,-0.000000,0.000000
0.380000,-1.740000,0.261725,0.040000,-1754.312851,-1.468015,0.313026,0.065663,-0.000000,0.000000,0.000000
0.340000,-1.740000,0.260192,0.040000,-1754.318932,-2.594744,1.151176,-0.386803,-0.000000,0.000000,-0.000000
0.420000,-1.780000,0.222036,0.040000,-1754.404158,1.087614,-1.663871,-4.084913,0.000000,-0.000000,-0.000000
0.460000,-1.780000,0.220227,0.040000,-1754.398805,-10.324785,6.992963,2.699376,-0.000000,0.000000,0.000000
0.460000,-1.740000,0.260192,0.040000,-1754.298566,-2.712026,1.262633,0.007904,-0.000000,0.000000,0.000000
0.420000,-1.740000,0.261725,0.040000,-1754.306085,-1.515200,0.365796,-0.445538,-0.000000,0.000000,-0.000000
0.500000,-1.780000,0.225610,0.040000,-1754.387403,8.315493,-7.108278,0.308606,0.000000,-0.000000,0.000000
0.540000,-1.780000,0.220227,0.040000,-1754.381269,-10.083602,6.865325,-2.317218,-0.000000,0.000000,-0.000000
0.540000,-1.740000,0.260192,0.040000,-1754.280181,-2.810277,1.325724,-0.361625,-0.000000,0.000000,-0.000000
0.500000,-1.740000,0.264764,0.040000,-1754.289651,-0.888646,-0.113124,-0.158779,-0.000000,0.000000,-0.000000
0.580000,-1.780000,0.222036,0.040000,-1754.368911,1.430161,-1.824467,3.871749,0.000000,-0.000000,0.000000
0.620000,-1.780000,0.222036,0.040000,-1754.357269,1.375482,-1.762939,-4.581683,0.000000,-0.000000,-0.000000
0.620000,-1.740000,0.261725,0.040000,-1754.256991,-1.781152,0.567872,-0.578179,-0.000000,0.000000,-0.000000
0.580000,-1.740000,0.261725,0.040000,-1754.269138,-1.720312,0.516936,0.029068,-0.000000,0.000000,0.000000
0.660000,-1.780000,0.220227,0.040000,-1754.346230,-10.316628,7.091845,1.607167,-0.000000,0.000000,0.000000
0.700000,-1.780000,0.225610,0.040000,-1754.328619,7.970617,-6.756039,-1.016733,0.000000,-0.000000,-0.000000
0.700000,-1.740000,0.264764,0.040000,-1754.228345,-1.238342,0.225955,-0.383978,-0.000000,0.000000,-0.000000
0.660000,-1.740000,0.260192,0.040000,-1754.243626,-3.036137,1.561126,-0.186511,-0.000000,0.000000,-0.000000
0.740000,-1.780000,0.220227,0.040000,-1754.315697,-10.853351,7.515216,-3.407323,-0.000000,0.000000,-0.000000
0.780000,-1.780000,0.222036,0.040000,-1754.295906,0.440681,-1.008651,3.380620,0.000000,-0.000000,0.000000
0.780000,-1.740000,0.261725,0.040000,-1754.193311,-2.165712,1.004581,-0.082639,-0.000000,0.000000,-0.000000
0.740000,-1.740000,0.260192,0.040000,-1754.211933,-3.232224,1.792310,-0.547543,-0.000000,0.000000,-0.000000
0.820000,-1.780000,0.222036,0.040000,-1754.276120,0.294886,-0.873642,-4.315814,0.000000,-0.000000,-0.000000
0.860000,-1.780000,0.220227,0.040000,-1754.256149,-11.182140,7.856095,2.474731,-0.000000,0.000000,0.000000
0.860000,-1.740000,0.260192,0.040000,-1754.150453,-3.568550,2.111671,-0.116404,-0.000000,0.000000,-0.000000
0.820000,-1.740000,0.261725,0.040000,-1754.172880,-2.300496,1.155178,-0.588005,-0.000000,0.000000,-0.000000
0.900000,-1.780000,0.225610,0.040000,-1754.228737,7.343402,-6.138812,0.087488,0.000000,-0.000000,0.000000
0.940000,-1.780000,0.220227,0.040000,-1754.205053,-11.132622,7.921816,-2.527128,-0.000000,0.000000,-0.000000
0.940000,-1.740000,0.260192,0.040000,-1754.097974,-3.856463,2.362651,-0.450601,-0.000000,0.000000,-0.000000
0.900000,-1.740000,0.264764,0.040000,-1754.125253,-1.849469,0.852295,-0.274234,-0.000000,0.000000,-0.000000
0.980000,-1.780000,0.222036,0.040000,-1754.173438,0.242260,-0.638969,3.668026,0.000000,-0.000000,0.000000
1.020000,-1.780000,0.222036,0.040000,-1754.140655,0.092888,-0.470772,-4.766192,0.000000,-0.000000,-0.000000
1.020000,-1.740000,0.261725,0.040000,-1754.033950,-3.056630,1.831727,-0.615299,-0.000000,0.000000,-0.000000
0.980000,-1.740000,0.261725,0.040000,-1754.067442,-2.892071,1.693910,-0.046639,-0.000000,0.000000,-0.000000
1.060000,-1.780000,0.220227,0.040000,-1754.106390,-11.767257,8.540737,1.433352,-0.000000,0.000000,0.000000
1.100000,-1.780000,0.225610,0.040000,-1754.063248,6.401052,-5.173858,-1.160008,0.000000,-0.000000,-0.000000
1.100000,-1.740000,0.264764,0.040000,-1753.956257,-2.793974,1.766823,-0.345087,-0.000000,0.000000,-0.000000
1.060000,-1.740000,0.260192,0.040000,-1753.997192,-4.464232,2.995155,-0.203822,-0.000000,0.000000,-0.000000
1.140000,-1.780000,0.220227,0.040000,-1754.022243,-12.629082,9.290151,-3.531530,-0.000000,0.000000,-0.000000
1.180000,-1.780000,0.222036,0.040000,-1753.971545,-1.483527,0.932953,3.303039,-0.000000,0.000000,0.000000
1.180000,-1.740000,0.261725,0.040000,-1753.862168,-4.066895,2.886840,0.067856,-0.000000,0.000000,0.000000
1.140000,-1.740000,0.260192,0.040000,-1753.911696,-4.975213,3.541993,-0.479041,-0.000000,0.000000,-0.000000
1.220000,-1.780000,0.222036,0.040000,-1753.917719,-1.888659,1.310412,-4.360664,-0.000000,0.000000,-0.000000
1.260000,-1.780000,0.220227,0.040000,-1753.860233,-13.549545,10.247968,2.501831,-0.000000,0.000000,0.000000
1.260000,-1.740000,0.260192,0.040000,-1753.748032,-5.899941,4.418571,0.198665,-0.000000,0.000000,0.000000
1.220000,-1.740000,0.261725,0.040000,-1753.807784,-4.434166,3.296265,-0.393190,-0.000000,0.000000,-0.000000
1.300000,-1.780000,0.225610,0.040000,-1753.791446,4.644880,-3.437154,0.167205,0.000000,-0.000000,0.000000
1.340000,-1.780000,0.220227,0.040000,-1753.722088,-14.062753,10.886091,-2.333776,-0.000000,0.000000,-0.000000
1.340000,-1.740000,0.260192,0.040000,-1753.609300,-6.728396,5.202505,0.108633,-0.000000,0.000000,0.000000
1.300000,-1.740000,0.264764,0.040000,-1753.681774,-4.471977,3.482848,0.107264,-0.000000,0.000000,0.000000
1.380000,-1.780000,0.222036,0.040000,-1753.640014,-3.109760,2.721718,3.943522,-0.000000,0.000000,0.000000
1.420000,-1.780000,0.222036,0.040000,-1753.551425,-3.560579,3.230313,-4.310865,-0.000000,0.000000,-0.000000
1.420000,-1.740000,0.261725,0.040000,-1753.440597,-6.613184,5.345755,0.308905,-0.000000,0.000000,0.000000
1.380000,-1.740000,0.261725,0.040000,-1753.528980,-6.130775,4.941062,0.612613,-0.000000,0.000000,0.000000
1.460000,-1.780000,0.220227,0.040000,-1753.455378,-15.956738,12.748824,2.019200,-0.000000,0.000000,0.000000
1.500000,-1.780000,0.225610,0.040000,-1753.343757,1.813096,-0.517694,-0.292414,0.000000,-0.000000,-0.000000
1.500000,-1.740000,0.264764,0.040000,-1753.235443,-7.222635,6.138625,1.129733,-0.000000,0.000000,0.000000
1.460000,-1.740000,0.260192,0.040000,-1753.343270,-8.484864,7.024024,0.872333,-0.000000,0.000000,0.000000
1.540000,-1.780000,0.220227,0.040000,-1753.226754,-17.906034,14.601726,-2.450899,-0.000000,0.000000,-0.000000
1.580000,-1.780000,0.222036,0.040000,-1753.091604,-7.282538,6.833138,4.825944,-0.000000,0.000000,0.000000
1.580000,-1.740000,0.261725,0.040000,-1752.985585,-9.609732,8.353305,2.382751,-0.000000,0.000000,0.000000
1.540000,-1.740000,0.260192,0.040000,-1753.116935,-9.993086,8.566446,1.229331,-0.000000,0.000000,0.000000
1.620000,-1.780000,0.222036,0.040000,-1752.943794,-8.589339,8.072108,-2.487146,-0.000000,0.000000,-0.000000
1.660000,-1.780000,0.220227,0.040000,-1752.781564,-20.927296,17.778734,5.082958,-0.000000,0.000000,0.000000
1.660000,-1.740000,0.260192,0.040000,-1752.680351,-12.864211,11.280117,3.811678,-0.000000,0.000000,0.000000
1.620000,-1.740000,0.261725,0.040000,-1752.840575,-10.725088,9.589256,2.285143,-0.000000,0.000000,0.000000
1.700000,-1.780000,0.225610,0.040000,-1752.595860,-3.916444,5.232300,3.325277,-0.000000,0.000000,0.000000
1.740000,-1.780000,0.220227,0.040000,-1752.395789,-23.507349,20.563577,1.982537,-0.000000,0.000000,0.000000
1.740000,-1.740000,0.260192,0.040000,-1752.306299,-15.487741,13.824319,5.754323,-0.000000,0.000000,0.000000
1.700000,-1.740000,0.264764,0.040000,-1752.502599,-12.376960,11.380237,4.293148,-0.000000,0.000000,0.000000
1.780000,-1.780000,0.222036,0.040000,-1752.167358,-14.075978,13.882630,9.219385,-0.000000,0.000000,0.000000
1.820000,-1.780000,0.222036,0.040000,-1751.914645,-15.685287,15.713293,2.892071,-0.000000,0.000000,0.000000
1.820000,-1.740000,0.261725,0.040000,-1751.846972,-17.574279,16.126430,9.177591,-0.000000,0.000000,0.000000
1.780000,-1.740000,0.261725,0.040000,-1752.088364,-16.039581,14.823306,7.173720,-0.000000,0.000000,0.000000
1.860000,-1.780000,0.220227,0.040000,-1751.634308,-29.955466,27.098762,10.855267,-0.000000,0.000000,0.000000
1.900000,-1.780000,0.225610,0.040000,-1751.315533,-13.655479,15.512837,11.787933,-0.000000,0.000000,0.000000
1.900000,-1.740000,0.264764,0.040000,-1751.282582,-20.694266,19.386616,15.158233,-0.000000,0.000000,0.000000
1.860000,-1.740000,0.260192,0.040000,-1751.579508,-20.758118,19.234707,11.223143,-0.000000,0.000000,0.000000
1.940000,-1.780000,0.220227,0.040000,-1750.965519,-35.495067,32.820355,12.473207,-0.000000,0.000000,0.000000
1.980000,-1.780000,0.222036,0.040000,-1750.568301,-26.526743,26.970480,25.269471,-0.000000,0.000000,0.000000
1.980000,-1.740000,0.261725,0.040000,-1750.590317,-25.420459,23.925119,24.691107,-0.000000,0.000000,0.000000
1.940000,-1.740000,0.260192,0.040000,-1750.954156,-24.718868,23.163203,17.678330,-0.000000,0.000000,0.000000
2.020000,-1.780000,0.222036,0.040000,-1750.126042,-29.696179,30.300465,22.965225,-0.000000,0.000000,0.000000
2.060000,-1.780000,0.220227,0.040000,-1749.633866,-43.292465,41.545768,39.947703,-0.000000,0.000000,0.000000
2.060000,-1.740000,0.260192,0.040000,-1749.747395,-29.368449,27.630320,39.224417,-0.000000,0.000000,0.000000
2.020000,-1.740000,0.261725,0.040000,-1750.188823,-27.061386,25.679266,28.534435,-0.000000,0.000000,0.000000
2.100000,-1.780000,0.225610,0.040000,-1749.080275,-26.332576,29.249768,47.339348,-0.000000,0.000000,0.000000
2.140000,-1.780000,0.220227,0.040000,-1748.473489,-44.916822,43.755916,61.592025,-0.000000,0.000000,0.000000
2.140000,-1.740000,0.260192,0.040000,-1748.741179,-25.724567,24.506983,60.390696,-0.000000,0.000000,0.000000
2.100000,-1.740000,0.264764,0.040000,-1749.264276,-26.897326,25.382882,45.932186,-0.000000,0.000000,0.000000
2.180000,-1.780000,0.222036,0.040000,-1747.801684,-32.634186,33.003919,84.117105,-0.000000,0.000000,0.000000
2.220000,-1.780000,0.222036,0.040000,-1747.076368,-24.321492,25.444966,99.479339,-0.000000,0.000000,0.000000
2.220000,-1.740000,0.261725,0.040000,-1747.594368,-7.386464,6.702081,89.581609,-0.000000,0.000000,0.000000
2.180000,-1.740000,0.261725,0.040000,-1748.181266,-19.416527,16.880478,72.298158,-0.000000,0.000000,0.000000
2.260000,-1.780000,0.220227,0.040000,-1746.310307,-22.529937,19.400501,131.303397,-0.000000,0.000000,0.000000
2.300000,-1.780000,0.202237,0.040000,-1745.520787,17.937413,-10.857702,168.181775,0.000000,-0.000000,0.000000
2.300000,-1.740000,0.200250,0.040000,-1746.421998,58.899783,-69.302102,114.169772,0.000000,-0.000000,0.000000
2.260000,-1.740000,0.240208,0.040000,-1746.997680,10.163788,-11.952178,106.222605,0.000000,-0.000000,0.000000
2.340000,-1.780000,0.162788,0.040000,-1744.745718,-71.330221,137.745985,341.426908,-0.000000,0.000000,0.000000
2.380000,-1.780000,0.123693,0.040000,-1743.821913,-1926.582264,3865.955093,2401.524955,-0.000000,0.000000,0.000000
2.380000,-1.740000,0.120416,0.040000,-1746.241597,969.882103,2487.194813,-519.586749,-0.000000,0.000000,-0.000000
2.340000,-1.740000,0.160312,0.040000,-1745.956843,359.560420,-492.071563,37.303981,0.000000,-0.000000,0.000000
2.420000,-1.780000,0.085440,0.040000,-1740.068715,-21423.415663,115651.879812,1086.090533,-0.000001,0.000002,0.000000
2.460000,-1.780000,0.050000,0.040000,-1691.517492,11984.414415,336129.318690,75.029659,-0.000002,0.000004,0.000000
2.460000,-1.740000,0.041231,0.040000,-1862.865464,76174.324731,417436.877518,51.201460,-0.000001,0.000005,0.000000
2.420000,-1.740000,0.080623,0.040000,-1754.561594,-11313.129512,117428.526297,826.741901,-0.000001,0.000002,0.000000
2.500000,-1.780000,0.030000,0.040000,-871.931678,-3249.728411,510824.361479,-2314.845199,-0.000003,0.000007,-0.000000
2.500000,-1.740000,0.010000,0.040000,-872.895062,5493.470239,525971.623300,-1353.509849,-0.000003,0.000007,-0.000000
-2.500000,-1.700000,0.050000,0.040000,-873.643618,-5271.664277,517520.222234,288.201535,-0.000003,0.000007,0.000000
-2.500000,-1.660000,0.010000,0.040000,-874.230710,5448.901680,526913.796693,-801.790636,-0.000003,0.000007,-0.000000
-2.460000,-1.700000,0.064031,0.040000,-1615.887330,-17299.366815,298935.055873,125.717553,-0.000002,0.000004,0.000000
-2.420000,-1.700000,0.094340,0.040000,-1735.254915,-26265.347842,113227.088292,-21.922650,-0.000001,0.000002,-0.000000
-2.420000,-1.660000,0.080623,0.040000,-1757.090975,-11363.655177,117671.971415,783.369252,-0.000001,0.000002,0.000000
-2.460000,-1.660000,0.041231,0.040000,-1865.847553,76286.095746,418227.743670,297.889025,-0.000001,0.000005,0.000000
-2.380000,-1.700000,0.130000,0.040000,-1745.771255,-3029.719368,2892.809481,-93.316530,-0.000000,0.000000,-0.000000
-2.340000,-1.700000,0.167631,0.040000,-1746.849197,-264.995955,388.841244,-96.493858,-0.000000,0.000000,-0.000000
