x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
1.340000,-1.740000,0.260103,0.040000,-8828169155.660858,-13808192.444658,10877606.501792,22677.804243,-0.000244,0.000222,0.000000
1.300000,-1.740000,0.260304,0.040000,-8828338774.754650,-12872976.177768,10094149.186645,-337847.452912,-0.000227,0.000206,-0.000006
1.380000,-1.780000,0.220017,0.040000,-8828243295.082830,-15419886.160968,12582421.555184,-1225761.554460,-0.000274,0.000253,-0.000023
1.420000,-1.780000,0.220373,0.040000,-8828036967.596125,-16526793.362193,13829642.543167,-926184.095214,-0.000296,0.000276,-0.000017
1.420000,-1.740000,0.260316,0.040000,-8827775078.765911,-16384544.482212,13418774.964977,798161.732580,-0.000292,0.000270,0.000015
1.380000,-1.740000,0.260015,0.040000,-8827981901.330320,-15196523.596230,12423075.672945,216653.782988,-0.000271,0.000250,0.000004
1.460000,-1.780000,0.220113,0.040000,-8827808311.186876,-18511553.939357,15689724.328977,-719287.975601,-0.000333,0.000312,-0.000014
1.500000,-1.780000,0.220020,0.040000,-8827554697.478127,-19944775.263583,17305640.878010,-182816.998828,-0.000361,0.000341,-0.000003
1.500000,-1.740000,0.260017,0.040000,-8827293752.720551,-19667566.701799,16653226.254485,2047363.528002,-0.000354,0.000331,0.000039
1.460000,-1.740000,0.260096,0.040000,-8827546513.113775,-18144772.848952,15376074.896391,1120821.244503,-0.000326,0.000305,0.000021
1.540000,-1.780000,0.220387,0.040000,-8827273132.625521,-22512965.732791,19721762.658699,207194.715575,-0.000408,0.000387,0.000004
1.580000,-1.780000,0.220106,0.040000,-8826960196.566349,-24390686.141355,21840723.220322,1136296.174359,-0.000445,0.000426,0.000021
1.580000,-1.740000,0.260090,0.040000,-8826704209.183495,-23884308.818441,20802321.395370,4049483.014723,-0.000433,0.000409,0.000076
1.540000,-1.740000,0.260327,0.040000,-8827014028.817045,-21915517.970590,19149409.417782,2575829.390258,-0.000397,0.000376,0.000049
1.620000,-1.780000,0.220024,0.040000,-8826611970.938910,-27747363.315274,25014317.690712,1839313.185942,-0.000507,0.000487,0.000035
1.660000,-1.780000,0.220401,0.040000,-8826223953.639439,-30236236.631250,27826474.906980,3430835.100749,-0.000556,0.000538,0.000065
1.660000,-1.740000,0.260340,0.040000,-8825979612.287151,-29334635.664573,26158071.395168,7268991.088463,-0.000535,0.000511,0.000137
1.620000,-1.740000,0.260020,0.040000,-8826360745.244308,-26771471.843116,24002693.506146,4912673.492794,-0.000489,0.000468,0.000093
1.700000,-1.780000,0.220099,0.040000,-8825790957.832556,-34660662.482178,32037268.885209,4679194.075444,-0.000638,0.000618,0.000088
1.740000,-1.780000,0.220027,0.040000,-8825306993.282684,-37992965.102720,35809074.768561,7412711.598685,-0.000703,0.000687,0.000140
1.740000,-1.740000,0.260023,0.040000,-8825085455.709978,-36396050.739813,33088144.504274,12493913.668223,-0.000667,0.000642,0.000235
1.700000,-1.740000,0.260083,0.040000,-8825556243.023994,-33049972.022727,30267129.151236,8687096.719321,-0.000607,0.000586,0.000164
1.780000,-1.780000,0.220416,0.040000,-8824765128.367214,-43849363.703479,41433561.790454,9634266.794384,-0.000812,0.000794,0.000182
1.820000,-1.780000,0.220092,0.040000,-8824157332.506126,-48334032.538870,46523355.200018,14386015.493039,-0.000900,0.000887,0.000271
1.820000,-1.740000,0.260077,0.040000,-8823977385.741407,-45485239.495324,42000331.954588,21085156.696011,-0.000837,0.000811,0.000397
1.780000,-1.740000,0.260352,0.040000,-8824561379.852388,-41147318.164552,38327053.935827,14851157.158647,-0.000759,0.000738,0.000280
1.860000,-1.780000,0.220031,0.040000,-8823474301.818264,-56040449.402572,54022423.362445,18393568.047476,-0.001044,0.001029,0.000347
1.900000,-1.780000,0.220431,0.040000,-8822705277.095917,-62034006.812919,60854241.544074,26808023.962991,-0.001162,0.001153,0.000505
1.900000,-1.740000,0.260365,0.040000,-8822599035.436852,-56875097.390815,53171937.144317,35419964.927341,-0.001051,0.001023,0.000667
1.860000,-1.740000,0.260027,0.040000,-8823326029.576984,-51414502.809132,48510608.721029,25064440.143667,-0.000952,0.000930,0.000472
1.940000,-1.780000,0.220085,0.040000,-8821837875.441759,-71871611.768731,70627301.765784,34192929.114751,-0.001347,0.001338,0.000644
1.980000,-1.780000,0.220035,0.040000,-8820857980.191437,-79582632.132044,79485467.283282,49420525.098082,-0.001499,0.001498,0.000931
1.980000,-1.740000,0.260030,0.040000,-8820881343.722523,-70070812.575240,66167618.628671,59631026.221761,-0.001298,0.001269,0.001123
1.940000,-1.740000,0.260072,0.040000,-8821787351.363987,-63779744.805425,60704101.736831,42246000.157726,-0.001184,0.001161,0.000796
2.020000,-1.780000,0.220446,0.040000,-8819749777.220491,-90969790.202530,91244846.072629,63366400.857942,-0.001715,0.001718,0.001194
2.060000,-1.780000,0.220078,0.040000,-8818496105.822966,-99664206.279945,101410405.485060,91444786.187601,-0.001888,0.001901,0.001723
2.060000,-1.740000,0.260066,0.040000,-8818747990.071295,-81901707.305463,78039829.950356,100585250.935165,-0.001521,0.001492,0.001895
2.020000,-1.740000,0.260377,0.040000,-8819871238.451128,-76575751.023207,73170150.414574,71465916.948293,-0.001423,0.001398,0.001346
2.100000,-1.780000,0.220040,0.040000,-8817079437.586149,-109196772.832395,111009039.658637,119831286.433771,-0.002068,0.002081,0.002258
2.140000,-1.780000,0.220461,0.040000,-8815484053.848194,-114084822.967112,117907420.717280,171084932.555273,-0.002171,0.002200,0.003223
2.140000,-1.740000,0.260390,0.040000,-8816140257.340345,-76541311.915713,74594103.774193,166085663.604998,-0.001431,0.001416,0.003129
2.100000,-1.740000,0.260034,0.040000,-8817504872.886143,-83018403.850806,78745026.834536,120937496.054288,-0.001540,0.001508,0.002279
2.180000,-1.780000,0.220072,0.040000,-8813700428.544497,-118929141.252899,117437543.183491,226382265.782271,-0.002232,0.002221,0.004265
2.220000,-1.780000,0.220045,0.040000,-8811733502.835590,-96291026.728675,98410230.928920,306794226.969081,-0.001826,0.001842,0.005780
2.220000,-1.740000,0.260038,0.040000,-8813096153.059500,-25189359.791522,24536725.189877,264219440.295518,-0.000471,0.000466,0.004978
2.180000,-1.740000,0.260061,0.040000,-8814662257.255714,-62907552.954075,56066679.975716,203880091.370667,-0.001147,0.001095,0.003841
2.260000,-1.780000,0.220477,0.040000,-8809617406.416161,-44307012.985046,44669367.135175,400035879.641193,-0.000837,0.000840,0.007537
2.300000,-1.780000,0.200038,0.040000,-8807439686.611183,64299290.848697,-62361878.972024,505165048.675923,0.001200,-0.001186,0.009518
2.300000,-1.740000,0.200098,0.040000,-8809957007.073824,131166595.243254,-131375619.648101,372638066.854665,0.002472,-0.002474,0.007021
2.260000,-1.740000,0.240082,0.040000,-8811495495.623243,34008058.636416,-34628948.230456,322151524.690128,0.000644,-0.000649,0.006070
2.340000,-1.780000,0.160047,0.040000,-8805376284.832582,254324192.998965,-254494760.182938,589787490.244389,0.004793,-0.004794,0.011112
2.380000,-1.780000,0.120063,0.040000,-8803729653.292341,-5036616860.489576,15786271594.787920,628385870.955573,-0.155652,0.236664,0.011839
2.380000,-1.740000,0.120164,0.040000,-8807758650.944735,-5139127953.843355,15890524541.811438,298137135.186585,-0.157593,0.238618,0.005617
2.340000,-1.740000,0.160123,0.040000,-8808636697.346149,272232730.401192,-273947520.504351,392174986.824223,0.005139,-0.005152,0.007389
2.420000,-1.780000,0.080094,0.040000,-8802940637.083311,-92572583899.497971,584679824064.649170,256663353.316229,-4.525597,8.234231,0.004836
2.460000,-1.780000,0.040188,0.040000,-8804843224.119864,160914988230.310669,1823091561964.519531,-520450172.083475,-8.182218,23.134152,-0.009806
2.460000,-1.740000,0.040488,0.040000,-8808909476.790140,160314734949.520691,1824053886527.296387,-486699689.084917,-8.195574,23.150236,-0.009170
2.420000,-1.740000,0.080245,0.040000,-8807599483.151400,-92907127669.983307,585258723070.352417,9503760.109222,-4.533281,8.243757,0.000179
2.500000,-1.780000,0.003881,0.040000,-4402904164.380183,-879197544.638515,2614885729853.889648,-1359679597.971708,-14.791384,34.491143,-0.025617
2.500000,-1.740000,0.006269,0.040000,-4405198976.486478,-1246440318.658948,2616641133203.653320,-942162125.259063,-14.806149,34.516370,-0.017751
-2.500000,-1.700000,0.013433,0.040000,-4406940021.771794,-1643801482.668593,2617686257403.613281,826063516.365487,-14.817297,34.532400,0.015564
-2.500000,-1.660000,0.003284,0.040000,-4408295736.316635,-1395518918.140456,2619075778549.592285,692084926.941946,-14.821876,34.549322,0.013039
-2.460000,-1.700000,0.042195,0.040000,-8810329583.788408,159181677836.421051,1823970479672.466797,403966108.134654,-8.210046,23.155540,0.007611
-2.420000,-1.700000,0.081120,0.040000,-8811268454.641996,-93259725772.035278,585731790043.579224,2482504.358228,-4.540605,8.251989,0.000047
-2.420000,-1.660000,0.080067,0.040000,-8814192384.551903,-93181540024.408188,585935551780.849976,17716663.202846,-4.540726,8.254234,0.000334
-2.460000,-1.660000,0.040135,0.040000,-8816603991.597759,160542693797.773956,1826193559731.055420,336230681.164922,-8.204661,23.177167,0.006335
-2.380000,-1.700000,0.120749,0.040000,-8811085445.327623,-5271167657.944999,16023698521.793589,-220920858.636374,-0.160087,0.241121,-0.004162
-2.340000,-1.700000,0.160563,0.040000,-8811481057.039515,249070360.087378,-247256480.277609,-259416867.400990,0.004682,-0.004669,-0.004888
-2.340000,-1.660000,0.160034,0.040000,-8813913865.006008,220535545.235888,-226590195.628204,-171889330.783495,0.004189,-0.004235,-0.003238
-2.380000,-1.660000,0.120045,0.040000,-8813822158.394066,-5284117417.473631,16043284074.928446,-154325751.727612,-0.160369,0.241452,-0.002908
-2.300000,-1.700000,0.200451,0.040000,-8812284091.518576,152312685.240276,-153846498.249552,-268703017.694108,0.002878,-0.002890,-0.005063
-2.260000,-1.700000,0.240376,0.040000,-8813337208.273544,74974736.248412,-77303435.444638,-250256877.801076,0.001426,-0.001443,-0.004715
-2.260000,-1.660000,0.240022,0.040000,-8815052643.786303,91956508.741032,-94787300.943499,-190696883.907117,0.001749,-0.001770,-0.003593
-2.300000,-1.660000,0.200027,0.040000,-8814360092.495588,150629892.831884,-152891915.396452,-192015688.801266,0.002851,-0.002868,-0.003618
-2.220000,-1.700000,0.280322,0.040000,-8814516048.019674,21177427.179791,-19290609.492872,-223569294.940796,0.000388,-0.000374,-0.004212
-2.180000,-1.700000,0.300053,0.040000,-8815732146.860886,-13969674.116373,11558217.851501,-185976778.838767,-0.000250,0.000231,-0.003504
-2.180000,-1.660000,0.320017,0.040000,-8816819999.502060,10514186.025884,-15284341.620080,-150305890.048185,0.000225,-0.000261,-0.002832
-2.220000,-1.660000,0.280019,0.040000,-8815897307.385366,43100890.532893,-39480281.367357,-174816682.539849,0.000792,-0.000764,-0.003294
2.180000,-1.700000,0.300053,0.040000,-8815721288.783150,-13969654.120656,11558197.286608,185976503.861193,-0.000250,0.000231,0.003504
2.220000,-1.700000,0.280322,0.040000,-8814504992.193399,21177396.775168,-19290585.791899,223568964.929975,0.000388,-0.000374,0.004212
2.220000,-1.660000,0.280019,0.040000,-8815886249.182285,43100827.655886,-39480227.816583,174816422.561196,0.000792,-0.000764,0.003294
2.180000,-1.660000,0.320017,0.040000,-8816809139.482338,10514170.096859,-15284322.837103,150305666.339045,0.000225,-0.000261,0.002832
2.260000,-1.700000,0.240376,0.040000,-8813325954.651819,74974628.755529,-77303328.651492,250256508.199387,0.001426,-0.001443,0.004715
2.300000,-1.700000,0.200451,0.040000,-8812272639.927565,152312466.628504,-153846281.492882,268702619.923191,0.002878,-0.002890,0.005063
2.300000,-1.660000,0.200027,0.040000,-8814348637.497326,150629674.896486,-152891698.279501,192015401.535029,0.002851,-0.002868,0.003618
2.260000,-1.660000,0.240022,0.040000,-8815041387.292610,91956375.462915,-94787167.648811,190696599.959768,0.001749,-0.001770,0.003593
2.340000,-1.700000,0.160563,0.040000,-8811469407.126726,249070002.083424,-247256128.861983,259416480.803641,0.004682,-0.004669,0.004888
2.380000,-1.700000,0.120749,0.040000,-8811073596.513884,-5271160203.889396,16023675841.794554,220920524.288237,-0.160087,0.241120,0.004162
2.380000,-1.660000,0.120045,0.040000,-8813810305.180403,-5284109975.477463,16043261451.952444,154325515.260788,-0.160368,0.241452,0.002908
2.340000,-1.660000,0.160034,0.040000,-8813902211.153299,220535226.191888,-226589872.030464,171889070.742210,0.004189,-0.004235,0.003238
2.420000,-1.700000,0.081120,0.040000,-8811256406.100563,-93259593772.100113,585730962041.953125,-2482736.511385,-4.540599,8.251977,-0.000047
2.460000,-1.700000,0.042195,0.040000,-8810317337.092001,159181453638.635803,1823967901202.604492,-403965880.051725,-8.210034,23.155508,-0.007611
2.460000,-1.660000,0.040135,0.040000,-8816591735.433332,160542465879.614960,1826190979551.996338,-336230325.000948,-8.204650,23.177134,-0.006335
2.420000,-1.660000,0.080067,0.040000,-8814180331.314398,-93181408598.012070,585934723919.266724,-17716775.262862,-4.540719,8.254222,-0.000334
2.500000,-1.700000,0.013433,0.040000,-4406933810.611036,-1643794077.933133,2617682554055.154297,-826062907.112644,-14.817276,34.532351,-0.015564
2.500000,-1.660000,0.003284,0.040000,-4408289497.507834,-1395523023.196310,2619072081184.693359,-692084142.122204,-14.821856,34.549273,-0.013039
-2.500000,-1.620000,0.006866,0.040000,-4409382117.406002,-1586702963.277176,2619687572659.188965,447189878.551764,-14.827856,34.558471,0.008425
-2.500000,-1.580000,0.012836,0.040000,-4410269900.446899,-1834374386.229143,2620053935331.604004,465499238.966872,-14.833193,34.564703,0.008770
-2.460000,-1.620000,0.040585,0.040000,-8817695268.369904,159959660079.527496,1826183033940.145996,298959726.429273,-8.212291,23.180323,0.005633
-2.420000,-1.620000,0.080294,0.040000,-8816567366.110111,-93367120317.969055,586201053079.482544,106795310.183565,-4.544674,8.258785,0.002012
-2.420000,-1.580000,0.081023,0.040000,-8818525219.326841,-93574895876.341644,586437594747.268799,40822389.384815,-4.548751,8.263079,0.000769
-2.460000,-1.580000,0.042009,0.040000,-8817609656.309397,159074853145.063904,1825721844235.203369,239203605.134636,-8.221354,23.179242,0.004507
-2.380000,-1.620000,0.120196,0.040000,-8816097690.843075,-5367021796.244698,16127743962.831251,-22411292.626943,-0.161939,0.243035,-0.000422
-2.340000,-1.620000,0.160147,0.040000,-8815996752.573145,185832038.122062,-189385284.197169,-114103746.619982,0.003521,-0.003548,-0.002150
-2.340000,-1.580000,0.160514,0.040000,-8817782143.037760,153655988.071108,-152922939.348761,-76409408.138501,0.002891,-0.002885,-0.001440
-2.380000,-1.580000,0.120685,0.040000,-8818005571.965946,-5450503604.414354,16211529517.901106,-64042285.102577,-0.163514,0.244611,-0.001207
-2.300000,-1.620000,0.200118,0.040000,-8816196866.286627,138901428.535293,-141533062.816563,-136961645.006278,0.002632,-0.002652,-0.002580
-2.260000,-1.620000,0.240098,0.040000,-8816623994.224974,95499269.310095,-98549267.967485,-143918088.432416,0.001817,-0.001839,-0.002712
-2.260000,-1.580000,0.240343,0.040000,-8818044336.836470,91969575.783196,-95100304.077837,-108207157.280982,0.001750,-0.001774,-0.002039
-2.300000,-1.580000,0.200411,0.040000,-8817812003.361958,123725000.141456,-126532257.420679,-97846222.248009,0.002347,-0.002368,-0.001843
-2.220000,-1.620000,0.280084,0.040000,-8817208485.889862,58642018.550958,-57017314.573519,-142572967.175191,0.001096,-0.001083,-0.002686
-2.180000,-1.620000,0.320074,0.040000,-8817891116.355846,33613168.680118,-35809112.980852,-131197017.789085,0.000646,-0.000662,-0.002472
-2.180000,-1.580000,0.320257,0.040000,-8818917369.036366,39489508.751565,-43300747.736691,-101796711.366238,0.000766,-0.000794,-0.001918
-2.220000,-1.580000,0.280294,0.040000,-8818428182.449713,62187979.425719,-60533668.523631,-107645674.179229,0.001162,-0.001150,-0.002028
2.180000,-1.620000,0.320074,0.040000,-8817880254.419682,33613118.472854,-35809063.724831,131196821.603340,0.000646,-0.000662,0.002472
2.220000,-1.620000,0.280084,0.040000,-8817197425.412260,58641932.242189,-57017234.634470,142572753.664584,0.001096,-0.001083,0.002686
2.220000,-1.580000,0.280294,0.040000,-8818417119.832180,62187887.257983,-60533582.866478,107645511.229878,0.001162,-0.001150,0.002028
2.180000,-1.580000,0.320257,0.040000,-8818906505.251076,39489449.528338,-43300687.032121,101796557.683700,0.000766,-0.000794,0.001918
2.260000,-1.620000,0.240098,0.040000,-8816612735.068146,95499129.746128,-98549128.076062,143917872.038881,0.001816,-0.001839,0.002711
2.300000,-1.620000,0.200118,0.040000,-8816185408.227190,138901226.056382,-141532860.627107,136961437.448441,0.002632,-0.002652,0.002580
2.300000,-1.580000,0.200411,0.040000,-8817800542.564402,123724818.396622,-126532075.696549,97846071.629742,0.002347,-0.002368,0.001843
2.260000,-1.580000,0.240343,0.040000,-8818033075.237206,91969440.309361,-95100168.151886,108206992.692020,0.001750,-0.001774,0.002039
2.340000,-1.620000,0.160147,0.040000,-8815985095.286736,185831767.348817,-189385012.404961,114103570.619299,0.003521,-0.003548,0.002150
2.380000,-1.620000,0.120196,0.040000,-8816085833.897530,-5367014218.105538,16127721166.284204,22411247.304195,-0.161939,0.243034,0.000422
2.380000,-1.580000,0.120685,0.040000,-8817993711.824827,-5450495897.052024,16211506571.371090,64042180.624041,-0.163514,0.244611,0.001207
2.340000,-1.580000,0.160514,0.040000,-8817770482.751059,153655762.359868,-152922718.676970,76409287.373058,0.002891,-0.002885,0.001440
2.420000,-1.620000,0.080294,0.040000,-8816555308.973955,-93366988304.233414,586200224502.780273,-106794786.893107,-4.544667,8.258773,-0.002012
2.460000,-1.620000,0.040585,0.040000,-8817683010.098127,159959434276.604797,1826180452676.357666,-298958810.869318,-8.212280,23.180290,-0.005633
2.460000,-1.580000,0.042009,0.040000,-8817597397.619623,159074629144.856049,1825719263287.614990,-239203799.591464,-8.221342,23.179209,-0.004507
2.420000,-1.580000,0.081023,0.040000,-8818513158.902294,-93574763420.113922,586436765748.154541,-40822670.374284,-4.548745,8.263067,-0.000769
2.500000,-1.620000,0.006866,0.040000,-4409375892.658214,-1586699371.351823,2619683869447.309570,-447188404.432401,-14.827835,34.558422,-0.008425
2.500000,-1.580000,0.012836,0.040000,-4410263683.407490,-1834366421.528533,2620050228452.447754,-465499469.848615,-14.833172,34.564654,-0.008770
-2.500000,-1.540000,0.002687,0.040000,-4411006849.225382,-1513613259.239644,2620957812324.660645,403046899.039853,-14.834072,34.574810,0.007594
-2.500000,-1.500000,0.007463,0.040000,-4411626454.231833,-1703909575.576857,2621168448458.068848,228674498.851324,-14.837772,34.578664,0.004308
-2.460000,-1.540000,0.040090,0.040000,-8822602277.159523,160521978035.704803,1827608479049.815430,201475885.697847,-8.212932,23.195944,0.003796
-2.420000,-1.540000,0.080045,0.040000,-8820160953.571739,-93408407086.372299,586480930141.348267,33369327.651731,-4.546800,8.262709,0.000629
-2.420000,-1.500000,0.080347,0.040000,-8821540538.884958,-93560883011.417236,586643761424.988159,102814508.971027,-4.549731,8.265718,0.001937
-2.460000,-1.500000,0.040690,0.040000,-8822293961.992418,159809034425.756256,1827163076858.563232,187736047.376009,-8.219817,23.194100,0.003537
-2.380000,-1.540000,0.120030,0.040000,-8819618627.929394,-5423257614.924645,16189655293.792398,-50987491.869976,-0.163031,0.244169,-0.000961
-2.340000,-1.540000,0.160023,0.040000,-8819317544.949667,132339910.474578,-138965453.086325,-51133936.349556,0.002531,-0.002581,-0.000963
-2.340000,-1.500000,0.160174,0.040000,-8820643541.776670,109351219.628718,-112382561.868146,-33813761.142100,0.002077,-0.002100,-0.000637
-2.380000,-1.500000,0.120232,0.040000,-8820993233.400829,-5481702042.752983,16248078335.387524,38268959.019412,-0.164132,0.245270,0.000721
-2.300000,-1.540000,0.200018,0.040000,-8819229221.682844,108276958.163811,-111162464.475497,-70092808.646420,0.002056,-0.002078,-0.001321
-2.260000,-1.540000,0.240015,0.040000,-8819318541.502245,85109064.214590,-88248041.474459,-81316419.631234,0.001621,-0.001645,-0.001532
-2.260000,-1.500000,0.240116,0.040000,-8820457118.662521,77015108.067335,-80128849.097181,-61178243.572886,0.001469,-0.001492,-0.001153
-2.300000,-1.500000,0.200139,0.040000,-8820472993.777782,93944097.286665,-96855871.600673,-50334065.565244,0.001786,-0.001808,-0.000948
-2.220000,-1.540000,0.280013,0.040000,-8819548313.931635,62560719.454076,-62170594.776822,-87481510.812290,0.001176,-0.001174,-0.001648
-2.180000,-1.540000,0.320011,0.040000,-8819883011.938095,45443775.967928,-48541828.637573,-87740152.754712,0.000874,-0.000897,-0.001653
-2.180000,-1.500000,0.320087,0.040000,-8820780643.564922,45280516.504295,-48673750.543346,-66611921.142241,0.000872,-0.000898,-0.001255
-2.220000,-1.500000,0.280099,0.040000,-8820568727.174459,59767340.548883,-59916268.396296,-65324898.396462,0.001127,-0.001128,-0.001231
2.180000,-1.540000,0.320011,0.040000,-8819872146.394812,45443707.324971,-48541759.634994,87740019.481024,0.000874,-0.000897,0.001653
2.220000,-1.540000,0.280013,0.040000,-8819537249.321817,62560625.916882,-62170505.880331,87481377.195001,0.001176,-0.001174,0.001648
2.220000,-1.500000,0.280099,0.040000,-8820557660.721369,59767250.495320,-59916182.276671,65324797.149713,0.001127,-0.001128,0.001231
2.180000,-1.500000,0.320087,0.040000,-8820769776.366535,45280447.680179,-48673680.844911,66611818.666045,0.000872,-0.000898,0.001255
2.260000,-1.540000,0.240015,0.040000,-8819307277.675789,85108937.798074,-88247914.602581,81316294.248519,0.001621,-0.001645,0.001532
2.300000,-1.540000,0.200018,0.040000,-8819217758.437836,108276797.788264,-111162304.013925,70092698.679368,0.002056,-0.002078,0.001321
2.300000,-1.500000,0.200139,0.040000,-8820461528.342178,93943956.884720,-96855731.079529,50333984.747737,0.001786,-0.001808,0.000948
2.260000,-1.500000,0.240116,0.040000,-8820445852.810324,77014992.652501,-80128733.262628,61178147.719540,0.001469,-0.001492,0.001153
2.340000,-1.540000,0.160023,0.040000,-8819305882.029634,132339714.684292,-138965251.913025,51133852.931390,0.002531,-0.002581,0.000963
2.380000,-1.540000,0.120030,0.040000,-8819606765.026001,-5423249980.822431,16189632476.756039,50987408.265968,-0.163031,0.244169,0.000961
2.380000,-1.500000,0.120232,0.040000,-8820981368.088619,-5481694299.359821,16248055360.494556,-38268912.979695,-0.164132,0.245269,-0.000721
2.340000,-1.500000,0.160174,0.040000,-8820631876.533230,109351056.268108,-112382398.209762,33813703.555641,0.002077,-0.002100,0.000637
2.420000,-1.540000,0.080045,0.040000,-8820148890.333954,-93408275412.226486,586480101611.329468,-33369385.853686,-4.546794,8.262697,-0.000629
2.460000,-1.540000,0.040090,0.040000,-8822590010.887579,160521749885.612061,1827605897202.256348,-201475689.219875,-8.212920,23.195911,-0.003796
2.460000,-1.500000,0.040690,0.040000,-8822281695.661560,159808809094.275970,1827160494180.747070,-187735236.705823,-8.219805,23.194067,-0.003537
2.420000,-1.500000,0.080347,0.040000,-8821528473.214918,-93560750672.104935,586642932214.070801,-102813930.348842,-4.549725,8.265707,-0.001937
2.500000,-1.540000,0.002687,0.040000,-4411000601.131121,-1513618792.115077,2620954113534.902832,-403046482.938787,-14.834051,34.574762,-0.007594
2.500000,-1.500000,0.007463,0.040000,-4411620227.097421,-1703904487.957433,2621164742555.357910,-228673255.439316,-14.837751,34.578615,-0.004308
-2.500000,-1.460000,0.012239,0.040000,-4412152936.408001,-1888442220.930979,2621313696021.709961,302286648.563370,-14.841026,34.581623,0.005695
-2.500000,-1.420000,0.002090,0.040000,-4412604272.338936,-1550162753.508836,2622014677595.725586,257166083.851128,-14.840527,34.588955,0.004845
-2.460000,-1.460000,0.041830,0.040000,-8821785373.121891,159101041451.862000,1826670294789.590820,146883330.610914,-8.226369,23.191602,0.002767
-2.420000,-1.460000,0.080931,0.040000,-8822715822.853989,-93703660780.264603,586786155917.414551,24586185.875928,-4.552419,8.268403,0.000463
-2.420000,-1.420000,0.080027,0.040000,-8823726301.333750,-93507382310.546951,586766486171.910034,25234534.542086,-4.549720,8.267035,0.000475
-2.460000,-1.420000,0.040055,0.040000,-8826160394.262510,160562265165.118866,1828409388111.369873,127636209.593887,-8.216928,23.206279,0.002405
-2.380000,-1.460000,0.120623,0.040000,-8822173163.256775,-5534071387.937306,16300150262.145205,-32155334.182932,-0.165117,0.246253,-0.000606
-2.340000,-1.460000,0.160467,0.040000,-8821793903.672440,90107047.425379,-89544692.161230,-22492649.097005,0.001694,-0.001690,-0.000424
-2.340000,-1.420000,0.160014,0.040000,-8822796424.240149,79950399.630089,-86729430.645233,-14503996.850545,0.001545,-0.001596,-0.000273
-2.380000,-1.420000,0.120018,0.040000,-8823192652.188667,-5488238150.461690,16258914358.062626,-21955438.523112,-0.164279,0.245450,-0.000414
-2.300000,-1.460000,0.200374,0.040000,-8821566164.058134,81225884.416449,-84140490.476529,-36186007.544896,0.001547,-0.001569,-0.000682
-2.260000,-1.460000,0.240312,0.040000,-8821472745.246902,68805773.585952,-71881893.636024,-46107220.052797,0.001314,-0.001337,-0.000869
-2.260000,-1.420000,0.240009,0.040000,-8822378399.148260,61037004.328744,-64073675.687815,-34804538.824175,0.001167,-0.001190,-0.000656
-2.300000,-1.420000,0.200011,0.040000,-8822529068.598969,70198009.803240,-73107633.797247,-25987074.070275,0.001339,-0.001361,-0.000490
-2.220000,-1.460000,0.280267,0.040000,-8821493687.455847,55402615.374011,-56066327.162678,-53222542.500027,0.001048,-0.001053,-0.001003
-2.180000,-1.460000,0.320234,0.040000,-8821608235.474087,44375320.691086,-47739882.985333,-57278493.723655,0.000855,-0.000880,-0.001079
-2.180000,-1.420000,0.320007,0.040000,-8822367060.466616,42207077.738142,-45334287.923114,-43146607.806005,0.000813,-0.000836,-0.000813
-2.220000,-1.420000,0.280008,0.040000,-8822329685.969471,51139849.606242,-52407595.135762,-39655687.681684,0.000971,-0.000980,-0.000747
2.180000,-1.460000,0.320234,0.040000,-8821597366.727283,44375252.547279,-47739814.070628,57278404.923977,0.000855,-0.000880,0.001079
2.220000,-1.460000,0.280267,0.040000,-8821482619.303371,55402531.029408,-56066245.968229,53222459.046025,0.001048,-0.001053,0.001003
2.220000,-1.420000,0.280008,0.040000,-8822318616.252962,51139771.045713,-52407518.891541,39655624.269348,0.000971,-0.000980,0.000747
2.180000,-1.420000,0.320007,0.040000,-8822356190.277029,42207012.418148,-45334222.123538,43146539.802947,0.000813,-0.000836,0.000813
2.260000,-1.460000,0.240312,0.040000,-8821461477.553217,68805669.488479,-71881789.154034,46107146.441530,0.001314,-0.001337,0.000869
2.300000,-1.460000,0.200374,0.040000,-8821554696.656986,81225761.840717,-84140367.761871,36185947.775108,0.001547,-0.001569,0.000682
2.300000,-1.420000,0.200011,0.040000,-8822517599.428802,70197902.735889,-73107526.598212,25987029.621908,0.001339,-0.001361,0.000490
2.260000,-1.420000,0.240009,0.040000,-8822367129.779425,61036911.010191,-64073582.049544,34804482.015215,0.001167,-0.001190,0.000656
2.340000,-1.460000,0.160467,0.040000,-8821782236.367907,90106911.289677,-89544560.809463,22492608.646848,0.001694,-0.001690,0.000424
2.380000,-1.460000,0.120623,0.040000,-8822161295.827013,-5534063561.510186,16300127188.774471,32155278.732372,-0.165117,0.246252,0.000606
2.380000,-1.420000,0.120018,0.040000,-8823180782.883858,-5488230429.976731,16258891459.928431,21955399.632774,-0.164279,0.245449,0.000414
2.340000,-1.420000,0.160014,0.040000,-8822784755.097511,79950277.906221,-86729303.323203,14503968.651737,0.001545,-0.001596,0.000273
2.420000,-1.460000,0.080931,0.040000,-8822703755.058668,-93703528137.928650,586785326500.223145,-24586615.570221,-4.552413,8.268392,-0.000463
